Phase,Site id,Municipality,Site name,Collection,Main number,Subnumber,p,i,z,m1,m2,m3,n1,n2,n3,n4,p1,p2,r1,r2,Category,Type,Subtype,Subtype (Finnish),Certainty,Integrity,Length (mm),Width (mm),Thickness (mm),Fragment length (mm),Fragment width (mm),Fragment thickness (mm),Other notes (Finnish),Photo ID,X,Y,Main temper (Finnish),Other tempers (Finnish),Count (1-10),Count (10-100),Count (>100),Subtype 2,Subtype 2 (Finnish),Rock type (Finnish),PhotoID,Length,Mon1,Mon2,Mon3,Mon4,Mon5,Mon6,Ajoitusperuste,Type (Finnish),Preroman IA,Early Roman IA,Late Roman IA,Migration period,Merovingian period,Viking period,Crusade period,1100-1300,1400-1500,Settlement site,Cremation cemetery,Inhumation cemetery,Stray find,Cairn,Hoard,Other context,Decoration,Wave motif,Grid motif,Cord impression,Decoration elements (Finnish),Wall thickness 1 (mm),Wall thickness 2 (mm),Rim thickness 1 (mm),Rim thickness 2 (mm),Crust,Stone art (Finnish)
SA,uusi 7888,Pori,Lavian kylä,SatM,8692,,6842916.0,3265403.0,,False,False,False,False,False,False,True,False,False,False,False,Stone artefacts,Stone shaft-hole axe,Simple shaft-hole axe,Yksinkertainen reikäkirves,2.0,False,,,,34.0,53.0,53.0,,SatM 8692,"22,57189527","61,62190861",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8345,Pori,Jokiniemi,Lavi,475,,6842937.0,3266921.0,,False,False,False,False,False,False,True,False,False,False,False,Stone artefacts,Stone shaft-hole axe,Simple shaft-hole axe,Yksinkertainen reikäkirves,1.0,True,98.0,42.0,50.0,,,,nähty kortti Satakunnan museossa,Lavi 475,"22,60040047","61,62301891",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,a621,Hämeenkyrö,Hämeenkyrö,KM,754,,6842940.0,3298570.0,,False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone shaft-hole axe,Battle axe,Vasarakirves,1.0,False,170.0,62.0,41.0,,,,,KM 754,"23,19568999","61,64092271",,,,,,,,plagioklaasiporfyriitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 7889,Hämeenkyrö,?,SatM,8991,,6842940.0,3298570.0,,False,True,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,55.0,40.0,16.0,,,,sidontaura,SatM 8991,"23,19568999","61,64092271",,,,,,,,porfyyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 7889,Hämeenkyrö,?,SatM,8991,,6842940.0,3298570.0,,False,True,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,55.0,40.0,16.0,,,,sidontaura,SatM 8991,"23,19568999","61,64092271",,,,,,,,porfyyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 7889,Hämeenkyrö,?,SatM,8997,,6842940.0,3298570.0,,False,True,True,True,True,True,False,False,False,False,False,Stone artefacts,Perforated stone tool,Perforated stone,Reikäkivi,1.0,True,120.0,100.0,28.0,,,,,SatM 8997,"23,19568999","61,64092271",,,,,,,Reikäkivi. epäsymmetrinen,kiillegneissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 7889,Hämeenkyrö,?,SatM,8997,,6842940.0,3298570.0,,False,True,True,True,True,True,False,False,False,False,False,Stone artefacts,Perforated stone tool,Perforated stone,Reikäkivi,1.0,True,120.0,100.0,28.0,,,,,SatM 8997,"23,19568999","61,64092271",,,,,,,Reikäkivi. epäsymmetrinen,kiillegneissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8155,Hämeenkyrö,?,SatM,10316,,6842940.0,3298570.0,,False,True,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,90.0,39.0,16.0,,,,,SatM 10316,"23,19568999","61,64092271",,,,,,,,musta liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,turku274,Hämeenkyrö,,TMM,21524,4,6842940.0,3298570.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Northbothnian chisel,Pohjalainen tasataltta,1.0,True,93.0,32.0,11.0,0.0,0.0,0.0,OK 2010,TMM 21524_4,"23,19568999","61,64092271",,,,,,,,sädekiviliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,turku274,Hämeenkyrö,,TMM,21524,7,6842940.0,3298570.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Northbothnian chisel,Pohjalainen tasataltta,1.0,True,55.0,41.0,14.0,0.0,0.0,0.0,OK 2010,TMM 21524_7,"23,19568999","61,64092271",,,,,,,,sädekiviliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,turku274,Hämeenkyrö,,TMM,21524,11,6842940.0,3298570.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Northbothnian chisel,Pohjalainen tasataltta,1.0,True,71.0,33.0,16.0,0.0,0.0,0.0,OK 2010,TMM 21524_11,"23,19568999","61,64092271",,,,,,,,sädekiviliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6029,Hämeenkyrö,Palttio,KM,2040,36,6842940.0,3298571.0,,False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone shaft-hole axe,Battle axe,Vasarakirves,1.0,False,,,,80.0,59.0,37.0,,KM 2040_36,"23,19570881","61,64092323",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6114,Hämeenkyrö,Ronka,KM,2056,67,6842940.0,3298571.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Small chisel,Pikkutaltta,1.0,True,48.0,41.0,15.0,,,,,KM 2056_67,"23,19570881","61,64092323",,,,,,,,musta liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6115,Hämeenkyrö,Mäkelä,KM,2056,68,6842940.0,3298571.0,,False,False,False,False,False,False,True,False,False,False,False,Stone artefacts,Stone axe,Kiukainen axe,Kiukaisten kirves,2.0,True,58.0,34.0,15.0,,,,,KM 2056_68,"23,19570881","61,64092323",,,,,,,,vihreäliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6149,Hämeenkyrö,,KM,2065,83,6842940.0,3298571.0,,False,True,True,False,False,False,False,False,False,False,False,Stone artefacts,Stone axe,Primitive axe,Alkeellinen kirves,1.0,True,83.0,63.0,18.0,,,,,KM 2065_83,"23,19570881","61,64092323",,,,,,,,vihreänharmaa liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6149,Hämeenkyrö,,KM,2065,84,6842940.0,3298571.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone adze,Adze-chisel,Kouru-tasataltta,1.0,False,105.0,48.0,23.0,,,,,KM 2065_84,"23,19570881","61,64092323",,,,,,,,saviliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6138,Hämeenkyrö,Järvenpää,KM,2065,89,6842940.0,3298571.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Northbothnian chisel,Pohjalainen tasataltta,1.0,False,150.0,50.0,18.0,,,,,KM 2065_89,"23,19570881","61,64092323",,,,,,,,sädekiviliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6155,Hämeenkyrö,,KM,2066,121,6842940.0,3298571.0,,False,False,False,True,False,False,False,False,False,False,False,Stone artefacts,Stone axe,Jäkärlä axe,Jäkärlän kirves,3.0,False,137.0,43.0,32.0,,,,,KM 2066_121,"23,19570881","61,64092323",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6160,Hämeenkyrö,Heikkilä,KM,2066,129,6842940.0,3298571.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Other stone artefact,Other stone artefact,Kiviesine,1.0,False,,,,86.0,80.0,63.0,Esineen lävistää pituussuunnassa kulmikas. suppilonmuotoinen reikä. Todennäköisesti ei kivikautista alkuperää.,KM 2066_129,"23,19570881","61,64092323",,,,,,,,kiilleliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,413010012,Pori,Yli-Putto. Putto,KM,2147,451,6842942.0,3262444.0,55,False,False,False,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Northbothnian chisel,Pohjalainen tasataltta,2.0,False,,,,116.0,33.0,13.0,,KM 2147_451,"22,51625062","61,62032608",,,,,,,,sädekiviliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000014721,Sastamala,Kiviniemi,KM,8714,9,6842971.0,3279975.0,95,False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone axe,Four-sided axe,Nelisivuinen oikokirves,1.0,True,72.0,37.0,18.0,,,,,KM 8714_9,"22,84579931","61,63101017",,,,,,,,harmaa kivilaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000014722,Sastamala,Jylli 2,KM,35103,,6843116.0,3273825.0,85,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Perforated stone tool,Perforated stone,Reikäkivi,1.0,False,120.0,114.0,30.0,,,,,KM 35103,"22,72997014","61,62874097",,,,,,,Reikäkivi. symmetrinen,kiilleliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000008647,Hämeenkyrö,Jussila,KM,2066,115,6843140.0,3302320.0,"107,5",False,False,False,True,False,False,False,False,False,False,False,Stone artefacts,Stone axe,Jäkärlä axe,Jäkärlän kirves,1.0,True,94.0,52.0,27.0,,,,,KM 2066_115,"23,26605899","61,64466028",,,,,,,,harmaa liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 1593,Mikkeli,Siekkilä,KM,20307,,6843140.0,3512190.0,90,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone adze,Adze-chisel,Kouru-tasataltta,1.0,False,,,,135.0,41.0,22.0,kouruterä katkennut pois,KM 20307_,"27,22712703","61,69541625",,,,,,,,harmaa liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1000008619,Hämeenkyrö,Välimäki,KM,8714,12,6843150.0,3280020.0,"97,5",False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,65.0,40.0,18.0,,,,,KM 8714_12,"22,84643051","61,63263794",,,,,,,,porfyyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,562010005,Orivesi,Tähtiniemi,KM,2102,248,6843162.0,3361011.0,85,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,False,80.0,49.0,15.0,,,,Esine selvästi ollut alun perin kourutaltta. joka uudelleenhiottu tasateräiseksi kouruterän lohkeamisen/kulumisen myötä.,KM 2102_248,"24,3720233","61,67058171",,,,,,,,tummanharmaa liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,562010005,Orivesi,Tähtiniemi,KM,2125,222,6843162.0,3361011.0,85,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,False,103.0,55.0,21.0,,,,,KM 2125_222,"24,3720233","61,67058171",,,,,,,,musta liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,562010005,Orivesi,Tähtiniemi,KM,7509,1,6843162.0,3361011.0,85,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone adze,Adze-chisel,Kouru-tasataltta,1.0,True,111.0,47.0,28.0,,,,suoraselkäinen,KM 7509_1,"24,3720233","61,67058171",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 7167,Pori,?,SatM,653,,6843167.0,3243989.0,,False,False,False,False,False,False,True,False,False,False,False,Stone artefacts,Stone adze,Kiukainen adze,Kiukaisten kourutaltta,2.0,True,71.0,39.0,15.0,,,,suoraselkäinen,SatM 653,"22,16926685","61,61050791",,,,,,,,musta liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,turku110,,,Linder,221,,6843244.0,3299030.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone axe,Stone axe,Kivikirves,1.0,True,105.0,45.0,25.0,0.0,0.0,0.0,,Linder 221,"23,20401379","61,6438854",,,,,,,,harmaa kivilaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6186,Hämeenkyrö,Sillanpää,KM,2066,112,6843255.0,3292004.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone axe,Stone axe,Kivikirves,,False,,,,69.0,54.0,22.0,,KM 2066_112,"23,07176659","61,64024661",,,,,,,,vihreäliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 6186,Hämeenkyrö,Sillanpää,KM,2066,112,6843255.0,3292004.0,,False,True,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,74.0,47.0,13.0,,,,,KM 2066_112,"23,07176659","61,64024661",,,,,,,,ruskeanharmaa liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8157,Pori,Noormarkun joen Kuusikoski,SatM,9881,,6843265.0,3234275.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone adze,Stone adze,Kourutaltta,1.0,True,78.0,41.0,19.0,,,,suoraselkäinen,SatM 9881,"21,98676447","61,60480431",,,,,,,,musta kivilaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010036,Pori,Puumala,Noormarkun kotiseututalo,743,,6843273.0,3245256.0,"47,5",False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone adze,Stone adze,Kourutaltta,1.0,True,95.0,55.0,,,,,nähty kortti Satakunnan museossa,Noormarkun kotiseututalo 743,"22,19291139","61,61229604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010036,Pori,Puumala,SatM,188,,6843273.0,3245256.0,"47,5",False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone chisel,Small chisel,Pikkutaltta,1.0,True,45.0,25.0,12.0,,,,,SatM 188,"22,19291139","61,61229604",,,,,,,,musta liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010036,Pori,Puumala,SatM,189,,6843273.0,3245256.0,"47,5",False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone axe,Four-sided axe,Nelisivuinen oikokirves,2.0,False,97.0,54.0,26.0,,,,,SatM 189,"22,19291139","61,61229604",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010036,Pori,Puumala,SatM,190,,6843273.0,3245256.0,"47,5",False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Perforated stone tool,Pitted mace head,Kuoppanuija,2.0,True,120.0,90.0,42.0,,,,,SatM 190,"22,19291139","61,61229604",,,,,,,,kiillegneissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,413010018,Pori,Härkäsalmi,SatM,8716,,6843294.0,3265800.0,70,False,False,False,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,106.0,42.0,22.0,,,,,SatM 8716,"22,57887365","61,6255323",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,413010018,Pori,Härkäsalmi,SatM,8717,,6843294.0,3265800.0,70,False,False,False,True,True,True,False,False,False,False,False,Stone artefacts,Stone adze,Stone adze,Kourutaltta,1.0,True,85.0,47.0,16.0,,,,suoraselkäinen,SatM 8717,"22,57887365","61,6255323",,,,,,,,harmaa liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8158,Pori,Noormarkun joki,SatM,16443,2,6843356.0,3229851.0,,False,False,False,False,True,False,False,False,False,False,False,Stone artefacts,Perforated stone tool,Rhombus perforated stone,Rombimainen reikäkivi,1.0,True,105.0,79.0,16.0,,,,,SatM 16443_2,"21,90360636","61,60254059",,,,,,,,harmaa liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 7383,Pori,Lassila,SatM,7096,,6843519.0,3247987.0,,False,True,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone adze,Stone adze,Kourutaltta,1.0,True,85.0,40.0,31.0,,,,käyräselkäinen,SatM 7096,"22,24386265","61,61629315",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8352,Pori,Perttula,Noor,854,,6843524.0,3246303.0,,False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone axe,Four-sided axe,Nelisivuinen oikokirves,2.0,True,,,,,,,nähty kortti Satakunnan museossa,Noor 854,"22,21222637","61,61523181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8159,Pori,Lassila,SatM,197,,6843524.0,3246303.0,,False,True,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone adze,Stone adze,Kourutaltta,1.0,True,93.0,42.0,30.0,,,,käyräselkäinen,SatM 197,"22,21222637","61,61523181",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8159,Pori,Lassila,SatM,197,,6843524.0,3246303.0,,False,True,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone adze,Stone adze,Kourutaltta,1.0,True,93.0,42.0,30.0,,,,käyräselkäinen,SatM 197,"22,21222637","61,61523181",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,x502,Pori,Lassila Kaskinen Mäkipelto,KM,14655,,6843557.0,3247172.0,,False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone shaft-hole axe,Battle axe,Vasarakirves,1.0,True,218.0,46.0,36.0,,,,,KM 14655,"22,22850235","61,61609858",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,Karjala 75,Sortavala,Haapalampi,KM,22245,39,6843564.0,3690682.0,,False,True,True,False,False,False,False,False,False,False,False,Stone artefacts,Stone axe,Primitive axe,Alkeellinen kirves,2.0,False,106.0,65.0,16.0,,,,Litteä sukkula,KM 22245_39,"30,59621278","61,65217695",,,,,,,,harmaa liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,Karjala 75,Sortavala,Haapalampi,KM,22245,69,6843564.0,3690682.0,,False,False,False,True,True,True,True,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,False,96.0,45.0,16.0,,,,,KM 22245_69,"30,59621278","61,65217695",,,,,,,,vihreäliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,Karjala 75,Sortavala,Haapalampi,KM,22245,77,6843564.0,3690682.0,,False,False,False,True,True,True,True,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,False,63.0,36.0,14.0,,,,,KM 22245_77,"30,59621278","61,65217695",,,,,,,,vihreäliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,Karjala 75,Sortavala,Haapalampi,KM,22245,82,6843564.0,3690682.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone axe,Stone axe,Kivikirves,1.0,False,,,,90.0,51.0,29.0,Kantakatkelma,KM 22245_82,"30,59621278","61,65217695",,,,,,,,vihreäliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,Karjala 75,Sortavala,Haapalampi,KM,22245,83,6843564.0,3690682.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Northbothnian chisel,Pohjalainen tasataltta,2.0,False,113.0,45.0,15.0,,,,,KM 22245_83,"30,59621278","61,65217695",,,,,,,,sädekiviliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,Karjala 75,Sortavala,Haapalampi,KM,22245,130,6843564.0,3690682.0,,False,False,False,False,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Clawed chisel,Kynsitaltta,1.0,False,30.0,25.0,15.0,30.0,25.0,15.0,itäinen muoto,KM 22245_130,"30,59621278","61,65217695",,,,,,,,vihreäliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,Karjala 75,Sortavala,Haapalampi,KM,22245,132,6843564.0,3690682.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone axe,Stone axe,Kivikirves,1.0,False,98.0,45.0,22.0,,,,,KM 22245_132,"30,59621278","61,65217695",,,,,,,,vihreäliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,Karjala 75,Sortavala,Haapalampi,KM,22245,148,6843564.0,3690682.0,,False,False,True,True,True,False,False,False,False,False,False,Stone artefacts,Stone adze,Double adze,Kaksoiskourutaltta,1.0,False,93.0,37.0,19.0,,,,,KM 22245_148,"30,59621278","61,65217695",,,,,,,,vihreäliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010040,Pori,Koppelovainio,SatM,3034,,6843573.0,3247012.0,45,False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone axe,Stone axe,Kivikirves,2.0,False,116.0,45.0,31.0,,,,,SatM 3034,"22,22547508","61,61613655",,,,,,,,diabaasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010040,Pori,Koppelovainio,SatM,7095,,6843573.0,3247012.0,45,False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone axe,Stone axe,Kivikirves,1.0,True,92.0,55.0,31.0,,,,,SatM 7095,"22,22547508","61,61613655",,,,,,,,porfyyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 7890,Pori,Riihon kylä,SatM,8678,,6843618.0,3262160.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,84.0,26.0,17.0,,,,,SatM 8678,"22,51003577","61,62619813",,,,,,,,musta liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8160,Pori,Rudanmaa,SatM,17673,2,6843662.0,3237346.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone axe,Stone axe,Kivikirves,1.0,True,114.0,58.0,28.0,,,,,SatM 17673_2,"22,04383965","61,61045988",,,,,,,,harmaa kivilaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010043,Pori,Seppälä,SatM,674,,6843682.0,3246922.0,55,False,False,False,False,True,False,False,False,False,False,False,Stone artefacts,Perforated stone tool,Tapering oval perforated stone,Suiponsoikea reikäkivi,2.0,False,,,,88.0,83.0,32.0,,SatM 674,"22,22363415","61,6170521",,,,,,,,harmaa kivilaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010043,Pori,Seppälä,SatM,7089,,6843682.0,3246922.0,55,False,False,False,False,True,False,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,74.0,37.0,20.0,,,,,SatM 7089,"22,22363415","61,6170521",,,,,,,,porfyyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010043,Pori,Seppälä,SatM,8105,,6843682.0,3246922.0,55,False,False,False,False,True,False,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,93.0,54.0,19.0,,,,,SatM 8105,"22,22363415","61,6170521",,,,,,,,harmaa kivilaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010043,Pori,Seppälä,SatM,8116,,6843682.0,3246922.0,55,False,True,False,False,False,False,False,False,False,False,False,Stone artefacts,Stone spearhead,Leaf-shaped slate spearhead,Liuskekeihäänkärki. lehdenmuotoinen,2.0,False,133.0,21.0,5.0,,,,,SatM 8116,"22,22363415","61,6170521",,,,,,,,harmaa liuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,537010043,Pori,Seppälä,SatM,8552,,6843682.0,3246922.0,55,False,False,False,False,True,False,False,False,False,False,False,Stone artefacts,Stone personal ornament,Slate ring,Liuskerengas,1.0,True,36.0,36.0,5.0,,,,,SatM 8552,"22,22363415","61,6170521",,,,,,,,porfyyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8353,Pori,Naperoinen,Noor,855,,6843689.0,3247030.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Perforated stone tool,Perforated stone,Reikäkivi,2.0,False,,,,115.0,70.0,,nähty kortti Satakunnan museossa,Noor 855,"22,22565305","61,61718569",,,,,,,Reikäkivi. epäsymmetrinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8353,Pori,Naperoinen,Noor,856,,6843689.0,3247030.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Perforated stone tool,Perforated stone,Reikäkivi,1.0,True,98.0,72.0,,,,,nähty kortti Satakunnan museossa,Noor 856,"22,22565305","61,61718569",,,,,,,Reikäkivi. symmetrinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,uusi 8353,Pori,Naperoinen,Noor,857,,6843689.0,3247030.0,,False,False,True,True,True,True,False,False,False,False,False,Stone artefacts,Stone axe,Stone axe,Kivikirves,1.0,True,115.0,55.0,,,,,nähty kortti Satakunnan museossa,Noor 857,"22,22565305","61,61718569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,413010042,Pori,Härkälä II,KM,8045,7,6843719.0,3265575.0,62,False,False,False,False,True,True,False,False,False,False,False,Stone artefacts,Stone chisel,Stone chisel,Tasataltta,1.0,True,106.0,59.0,19.0,,,,,KM 8045_7,"22,57410014","61,62919763",,,,,,,,sädekiviliuske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,413010042,Pori,Härkälä II,KM,8045,8,6843719.0,3265575.0,62,False,False,False,False,False,False,True,False,False,False,False,Stone artefacts,Stone chisel,Kiukainen chisel,Kiukaisten tasataltta,1.0,True,67.0,42.0,16.0,,,,,KM 8045_8,"22,57410014","61,62919763",,,,,,,,ruskea kivilaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,413010042,Pori,Härkälä II,KM,8045,9,6843719.0,3265575.0,62,False,False,False,False,False,True,False,False,False,False,False,Stone artefacts,Stone axe,Four-sided axe,Nelisivuinen oikokirves,1.0,True,70.0,41.0,21.0,,,,,KM 8045_9,"22,57410014","61,62919763",,,,,,,,harmaa kivilaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
