Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;319010001;KM;13223;;Säkylä;Nummi;6791277;3245888;42,5;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;1;TRUE;92;11;4;0;0;0;;KM 13223;22,27563082;61,14772196
SA;18010054;KM;13302;153;Askola;Rahkaissuo;6716680;3423090;40;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;4;4;;KM 13302_153;25,59504664;60,55334648
SA;408010016;KM;13306;495;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;19;10;6;kolmiomainen kappale;KM 13306_495;23,11245253;62,98465778
SA;917010017;KM;13558;138;Hamina;Kuusisto;6726750;3504100;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;41;9;8;;KM 13558_138;27,07185062;60,65109362
SA;79010025;KM;13842;471;Harjavalta;Lyytikänharju;6809597;3239454;35;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;16;9;4;;KM 13842_471;22,13128452;61,3073175
SA;420010002;KM;13886;398;Leppävirta;Voutilainen;6925820;3555440;90;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;7;3;;KM 13886_398;28,07005721;62,43337878
SA;691010058;KM;14210;254;Reisjärvi;Hylkiranta Luotola;7058395;3401535;115;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;8;4;2;;KM 14210_254;25,01141639;63,6131358
SA;778010001;KM;14448;41;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone fishhook;Bone fishhook;Luuongenkoukku;1;FALSE;;;;20;7;3;ei muita mittoja;KM 14448_41;26,94203882;62,66428841
SA;778010001;KM;14448;50;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;22;11;5;ehkä leikkuujälki;KM 14448_50;26,94203882;62,66428841
SA;777010025;KM;14830;1082;Suomussalmi;Kalmosärkkä;7237045;3614621;199;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelmia;2;FALSE;;;;18;5;3;toisen mitat;KM 14830_1082;29,44567113;65,2094768
SA;777010025;KM;14830;1655;Suomussalmi;Kalmosärkkä;7237045;3614621;199;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;8;5;koristelua;KM 14830_1655;29,44567113;65,2094768
SA;285010037;KM;15194;50;Kotka;Nikkarinmäki;6719730;3498230;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;30;5;4;pitkänomainen esineen katkelma;KM 15194_50;26,9646078;60,58810483
SA;50010033;KM;15218;135;Eura;Kolmhaara;6770412;3232884;42;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;21;6;5;litteä pitkä levy;KM 15218_135;22,06422915;60,95254064
SA;50010033;KM;15218;224;Eura;Kolmhaara;6770412;3232884;42;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;20;7;3;litteä pitkänomainen levy;KM 15218_224;22,06422915;60,95254064
SA;90010001;KM;15340;22;Heinävesi;Kuusranta;6933177;3588585;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;15;7;koristeltu kahdella juovalla;KM 15340_22;28,7152717;62,49296166
SA;105010018;KM;15393;913;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;22;18;4;;KM 15393_913;28,49402038;64,69134666
SA;105010018;KM;15393;914;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;9 kpl, eri esineistä, koristeltuja;KM 15393_914;28,49402038;64,69134666
SA;105010018;KM;15393;1032;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;koristeltu;KM 15393_1032;28,49402038;64,69134666
SA;105010018;KM;15393;1112;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;2 kpl, koristeltuja;KM 15393_1112;28,49402038;64,69134666
SA;105010018;KM;15393;1157;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;koristeltu;KM 15393_1157;28,49402038;64,69134666
SA;105010018;KM;15393;1216;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;liimattu 4 kappaleesta, koristeltu;KM 15393_1216;28,49402038;64,69134666
SA;105010018;KM;15393;1217;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;4 kpl, koristelty;KM 15393_1217;28,49402038;64,69134666
SA;105010018;KM;15393;1589;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;2 kpl;KM 15393_1589;28,49402038;64,69134666
SA;105010018;KM;15393;2131;Hyrynsalmi;Vonkka 2;7177900;3571460;156;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 15393_2131;28,49402038;64,69134666
SA;91010004;KM;15406;7;Helsinki;Malminkartano Kårböle folkskola;6684221;3382324;23,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone stick;Bone stick;Luupuikko;1;FALSE;;;;;;;ei mittoja;KM 15406_7;24,87160055;60,25234932
SA;912010022;KM;15661;71;Sastamala;Haapakallio;6811222;3282245;59;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;ei mittoja;KM 15661_71;22,92587533;61,34812455
SA;320010104;KM;15671;1247;Kemijärvi;Neitilä 4;7373790;3516815;146;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;33;9;9;;KM 15671_1247;27,37321181;66,45527531
SA;320010104;KM;15671;1254;Kemijärvi;Neitilä 4;7373790;3516815;146;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;33;12;8;;KM 15671_1254;27,37321181;66,45527531
SA;320010104;KM;15671;1295;Kemijärvi;Neitilä 4;7373790;3516815;146;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;44;9;5;;KM 15671_1295;27,37321181;66,45527531
SA;263010002;KM;15743;100;Kiuruvesi;Tuliniemi;7081840;3472140;125;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;ei mittoja;KM 15743_100;26,43046545;63,83609312
SA;263010002;KM;15743;101;Kiuruvesi;Tuliniemi;7081840;3472140;125;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;ei mittoja;KM 15743_101;26,43046545;63,83609312
SA;1000013159;KM;15868;3;Ylivieska;Koskela 2;7110583;3381795;60,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone needle;Bone needle;Luuneula;1;FALSE;85;12;6;;;;historiallinen?;KM 15868_3;24,5738548;64,07482611
SA;uusi 1993;KM;16107;;Kemijärvi;Koivusaari;7400197;3521856;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;15;11;5;;KM 16107;27,49090405;66,69175614
SA;301010010;KM;16738;259;Kurikka;Puska/Rajala;6951012;3262958;65;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;6;4;kahden puolen koristeltu;KM 16738_259;22,38090991;62,58728626
SA;439010015;KM;16822;639;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;10;6;4;ehjässä päässä lovi;KM 16822_639;24,76476528;61,35750807
SA;439010015;KM;16822;706;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 16822_706;24,76476528;61,35750807
SA;301010013;KM;16880;154;Kurikka;Mertamäki/Palomäki;6947323;3263719;80;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;ei mittoja;KM 16880_154;22,40078095;62,55478179
SA;301010013;KM;16880;173;Kurikka;Mertamäki/Palomäki;6947323;3263719;80;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;ei mittoja;KM 16880_173;22,40078095;62,55478179
SA;407010011;KM;16916;160;Lapinjärvi;Gammelby;6725600;3455740;25;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;;KM 16916_160;26,18806374;60,63832741
SA;407010011;KM;16916;175;Lapinjärvi;Gammelby;6725600;3455740;25;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;24;;;;KM 16916_175;26,18806374;60,63832741
SA;407010011;KM;16916;176;Lapinjärvi;Gammelby;6725600;3455740;25;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;16;;;poikkileikkaus rombimainen;KM 16916_176;26,18806374;60,63832741
SA;407010011;KM;16916;177;Lapinjärvi;Gammelby;6725600;3455740;25;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;12;;;;KM 16916_177;26,18806374;60,63832741
SA;407010011;KM;16916;203;Lapinjärvi;Gammelby;6725600;3455740;25;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 16916_203;26,18806374;60,63832741
SA;613010040;KM;17074;383;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;koristeltu;KM 17074_383;25,78322962;60,43033691
SA;613010040;KM;17074;723;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;;;;kärkikatkelma;KM 17074_723;25,78322962;60,43033691
SA;439010015;KM;17131;1034;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;;KM 17131_1034;24,76476528;61,35750807
SA;439010015;KM;17131;1055;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;9;4;4;;KM 17131_1055;24,76476528;61,35750807
SA;51010009;KM;17274;275;Eurajoki;Etukämppä;6806652;3216226;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone fishhook;Bone fishhook;Luuongenkoukku;1;FALSE;;;;;;;ei mittoja;KM 17274_275;21,70406115;61,26479717
SA;309010002;KM;17283;240;Outokumpu;Sätös;6959520;3607260;86;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;19;;;;KM 17283_240;29,09388764;62,72424211
SA;211010004;KM;17340;198;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;12;2;koristeltu;KM 17340_198;24,12304656;61,45037381
SA;211010004;KM;17340;407;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;toinen on piikki;KM 17340_407;24,12304656;61,45037381
SA;211010004;KM;17340;890;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;2;FALSE;;;;;;;kärkikatkelma;KM 17340_890;24,12304656;61,45037381
SA;439010015;KM;17374;764;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;;KM 17374_764;24,76476528;61,35750807
SA;439010015;KM;17374;931;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Bone artefacts;Bone fishhook;Bone fishhook;Luuongenkoukku;3;FALSE;;;;20;15;5;kampaleimasin?;KM 17374_931;24,76476528;61,35750807
SA;285010033;KM;17687;269;Kotka;Tuuli;6718400;3499820;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;12;12;6;;KM 17687_269;26,99362126;60,57617287
SA;211010006;KM;17918;2;Kangasala;Sepänjärvi 1;6819282;3346633;90;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;;FALSE;58;20;10;;;;resentti?;KM 17918_2;24,12080425;61,4510897
SA;1000000088;KM;18261;1149;Laitila;Nästinristi;6755455;3218709;40;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;10;3;3;;;;talttamainen poikkiteräinen hiottu kärki;KM 18261_1149;21,82544496;60,80903859
SA;1000000088;KM;18261;1307;Laitila;Nästinristi;6755455;3218709;40;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;5;4;;KM 18261_1307;21,82544496;60,80903859
SA;1000000088;KM;18261;1944;Laitila;Nästinristi;6755455;3218709;40;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;5;4;;KM 18261_1944;21,82544496;60,80903859
SA;777010053;KM;18322;351;Suomussalmi;Tormuan särkkä;7245553;3615819;201;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;ei mittoja, sivussa uurre;KM 18322_351;29,47837987;65,28529449
SA;777010053;KM;18322;529;Suomussalmi;Tormuan särkkä;7245553;3615819;201;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;;;;;KM 18322_529;29,47837987;65,28529449
SA;777010053;KM;18322;654;Suomussalmi;Tormuan särkkä;7245553;3615819;201;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;piirtokoristelua;KM 18322_654;29,47837987;65,28529449
SA;837010018;KM;18440;5;Tampere;Linna;6824549;3332736;104;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;35;9;3;;;;rautakautinen;KM 18440_5;23,85588664;61,49253173
SA;837010018;KM;18440;25;Tampere;Linna;6824549;3332736;104;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;81;35;5;;;;rautakautinen;KM 18440_25;23,85588664;61,49253173
SA;398010003;KM;18501;426;Lahti;Ristola;6759636;3425225;68;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;20;5;4;;KM 18501_426;25,61746385;60,93915358
SA;398010003;KM;18501;1569;Lahti;Ristola;6759636;3425225;68;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;14;7;2;molemmissa sivuissa lovet;KM 18501_1569;25,61746385;60,93915358
SA;52010009;KM;18710;1778;Evijärvi;Timonen 1;7044415;3317898;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;20;8;3;;;;;KM 18710_1778;23,34449807;63,45479043
SA;52010009;KM;18710;1942;Evijärvi;Timonen 1;7044415;3317898;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;17;7;6;;KM 18710_1942;23,34449807;63,45479043
SA;424010006;KM;18900;241;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;20;;;;;;toisessa päässä kaksi uraa;KM 18900_241;26,15774932;60,5674144
SA;424010006;KM;18900;813;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;11;;;ontto, 5 poikkittaista uraa;KM 18900_813;26,15774932;60,5674144
SA;52010009;KM;19050;140;Evijärvi;Timonen 1;7044415;3317898;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone fishhook;Bone fishhook;Luuongenkoukku;2;FALSE;;;;;;;;KM 19050_140;23,34449807;63,45479043
SA;624010016;KM;19129;8;Pyhtää;Brunamossen 1;6711900;3486100;15;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;5;5;;KM 19129_8;26,74384327;60,51758983
SA;424010006;KM;19152;531;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;;;;KM 19152_531;26,15774932;60,5674144
SA;424010006;KM;19152;1251;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;21;10;5;koristeltu parittaisin uurtein;KM 19152_1251;26,15774932;60,5674144
SA;424010006;KM;19152;1539;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;8;2;koristeltu parittaisin uurtein;KM 19152_1539;26,15774932;60,5674144
SA;424010006;KM;19152;1634;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;6;5;koristeltu parittaisin uurtein;KM 19152_1634;26,15774932;60,5674144
SA;831010006;KM;19239;610;Taipalsaari;Vaateranta;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;useita kappaleita;KM 19239_610;28,10482092;61,13149316
SA;52010052;KM;19261;318;Evijärvi;Kotikangas;7043477;3318676;65;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;kuin ihmistä esittävä kuva;KM 19261_318;23,36113076;63,44678977
SA;52010052;KM;19261;319;Evijärvi;Kotikangas;7043477;3318676;65;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;;;;hammastettu;KM 19261_319;23,36113076;63,44678977
