Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID
SA;236010002;Kaustinen;Kangas;KM;29906;2045;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;useassa osassa, 19 kpl;KM 29906_2045
SA;236010002;Kaustinen;Kangas;KM;29906;2047;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;muruja;KM 29906_2047
SA;236010002;Kaustinen;Kangas;KM;29906;2048;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;20;7;4;;;;puikonmuotoinen;KM 29906_2048
SA;236010002;Kaustinen;Kangas;KM;29906;2049;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;31;7;4;;;;puikonmuotoinen;KM 29906_2049
SA;236010002;Kaustinen;Kangas;KM;29906;2050;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;23;16;7;;;;kielenmuotoinen;KM 29906_2050
SA;236010002;Kaustinen;Kangas;KM;29906;2051;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;28;18;6;;;;kielenmuotoinen;KM 29906_2051
SA;236010002;Kaustinen;Kangas;KM;29906;2052;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;39;39;8;;;;kielenmuotoinen;KM 29906_2052
SA;236010002;Kaustinen;Kangas;KM;29906;2053;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;21;20;7;;;;kielenmuotoinen;KM 29906_2053
SA;236010002;Kaustinen;Kangas;KM;29906;2054;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;kahden erikokoisen renkaan sekä riipuksen katkelmia;KM 29906_2054
SA;236010002;Kaustinen;Kangas;KM;29906;2055;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;muruja;KM 29906_2055
SA;236010002;Kaustinen;Kangas;KM;29906;2056;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;muruja;KM 29906_2056
SA;236010002;Kaustinen;Kangas;KM;29906;2057;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;muruja;KM 29906_2057
SA;972010043;Oulu;Kuuselankangas;KM;29907;186;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;23;13;11;v-porauksellinen;KM 29907_186
SA;972010043;Oulu;Kuuselankangas;KM;29907;372;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;litteän esineen 2 osaa;KM 29907_372
SA;972010043;Oulu;Kuuselankangas;KM;29907;549;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;13;10;3;v-porauksellinen, kahdessa osassa;KM 29907_549
SA;972010043;Oulu;Kuuselankangas;KM;29907;1438;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;29;13;6;;;;suorakaiteen muotoinen riipus;KM 29907_1438
SA;972010043;Oulu;Kuuselankangas;KM;29907;1553;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;11;6;3;v-porauksellinen;KM 29907_1553
SA;972010043;Oulu;Kuuselankangas;KM;29907;1558;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;reikä;KM 29907_1558
SA;972010043;Oulu;Kuuselankangas;KM;29907;1566;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 29907_1566
SA;972010043;Oulu;Kuuselankangas;KM;29907;1719;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;ei mittoja;KM 29907_1719
SA;92010043;Vantaa;Stenkulla;KM;29954;10386;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;10;9;4;mahd. riipuksen alaosa;KM 29954_10386
SA;92010043;Vantaa;Stenkulla;KM;29954;10387;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;15;13;8;kolmiomainen;KM 29954_10387
SA;92010043;Vantaa;Stenkulla;KM;29954;10388;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber bead;Amber bead;Meripihkahelmi;1;FALSE;6;8;8;;;;tynnyrimäinen;KM 29954_10388
SA;92010043;Vantaa;Stenkulla;KM;29954;10389;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;10;10;6;;KM 29954_10389
SA;92010043;Vantaa;Stenkulla;KM;29954;10390;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button;Meripihkanappi;1;FALSE;;;;13;8;3;keskusreiällinen;KM 29954_10390
SA;92010043;Vantaa;Stenkulla;KM;29954;10391;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 29954_10391
SA;92010043;Vantaa;Stenkulla;KM;29954;10392;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;9;7;3;;KM 29954_10392
SA;92010043;Vantaa;Stenkulla;KM;29954;10393;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 29954_10393
SA;92010043;Vantaa;Stenkulla;KM;29954;10394;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber bead;Amber bead;Meripihkahelmi;1;FALSE;9;8;5;;;;litteä, pienireikäinen;KM 29954_10394
SA;92010043;Vantaa;Stenkulla;KM;29954;10395;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 29954_10395
SA;92010043;Vantaa;Stenkulla;KM;29954;10396;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;15;11;3;trapetsimaisen riipuksen alaosa?;KM 29954_10396
SA;92010043;Vantaa;Stenkulla;KM;29954;10397;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;10;10;4;;KM 29954_10397
SA;92010043;Vantaa;Stenkulla;KM;29954;10398;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;8;5;3;;KM 29954_10398
SA;92010043;Vantaa;Stenkulla;KM;29954;10399;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 29954_10399
SA;92010043;Vantaa;Stenkulla;KM;29954;10400;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;21;13;4;trapetsimaisesta riipuksesta;KM 29954_10400
SA;92010043;Vantaa;Stenkulla;KM;29954;10401;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;7;6;6;putkimainen;KM 29954_10401
SA;92010043;Vantaa;Stenkulla;KM;29954;10402;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;13;10;4;;KM 29954_10402
SA;92010043;Vantaa;Stenkulla;KM;29954;10403;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;9;8;4;;KM 29954_10403
SA;92010043;Vantaa;Stenkulla;KM;29954;10404;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;13;13;4;kolmiomaisen riipuksen alaosa;KM 29954_10404
SA;92010043;Vantaa;Stenkulla;KM;29954;10405;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 29954_10405
SA;92010043;Vantaa;Stenkulla;KM;29954;10406;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;10;9;6;v-porauksellinen;KM 29954_10406
SA;92010043;Vantaa;Stenkulla;KM;29954;10407;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;23;11;5;;;;trapetsinmuotoinen;KM 29954_10407
SA;92010043;Vantaa;Stenkulla;KM;29954;10408;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;;FALSE;;;;26;14;4;trapetsinmuotoisesta riipuksesta;KM 29954_10408
SA;92010043;Vantaa;Stenkulla;KM;29954;10409;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 29954_10409
SA;92010043;Vantaa;Stenkulla;KM;29954;10410;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;13;10;7;;;;kolmiomainen;KM 29954_10410
SA;92010043;Vantaa;Stenkulla;KM;29954;10411;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;11;9;5;;KM 29954_10411
SA;92010043;Vantaa;Stenkulla;KM;29954;10412;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;9;10;6;;KM 29954_10412
SA;92010043;Vantaa;Stenkulla;KM;29954;10413;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;42;17;6;;;;kielimäinen;KM 29954_10413
SA;92010043;Vantaa;Stenkulla;KM;29954;10414;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;ei mittoja;KM 29954_10414
SA;92010043;Vantaa;Stenkulla;KM;29954;10415;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;11;7;5;;KM 29954_10415
SA;92010043;Vantaa;Stenkulla;KM;29954;10416;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;14;8;5;;;;kolmiomainen;KM 29954_10416
SA;92010043;Vantaa;Stenkulla;KM;29954;10417;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;8;7;4;;;;kolmiomainen;KM 29954_10417
SA;92010043;Vantaa;Stenkulla;KM;29954;10418;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;8;9;4;;KM 29954_10418
SA;92010043;Vantaa;Stenkulla;KM;29954;10419;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;10;10;5;kolmiomainen;KM 29954_10419
SA;92010043;Vantaa;Stenkulla;KM;29954;10420;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 29954_10420
SA;92010043;Vantaa;Stenkulla;KM;29954;10421;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;21;17;7;kolmiomainen;KM 29954_10421
SA;92010043;Vantaa;Stenkulla;KM;29954;10422;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;13;9;5;;KM 29954_10422
SA;92010043;Vantaa;Stenkulla;KM;29954;10423;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;10;7;5;;;;;KM 29954_10423
SA;92010043;Vantaa;Stenkulla;KM;29954;10424;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;18;13;5;trapetsinmuotoinen;KM 29954_10424
SA;92010043;Vantaa;Stenkulla;KM;29954;10425;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;48;20;9;;;;;KM 29954_10425
SA;92010043;Vantaa;Stenkulla;KM;29954;10426;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;21;16;5;;;;trapetsinmuotoinen;KM 29954_10426
SA;92010043;Vantaa;Stenkulla;KM;29954;10427;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;2;FALSE;;;;18;10;5;rengasmainen, kahdesta palasta liimattu;KM 29954_10427
SA;92010043;Vantaa;Stenkulla;KM;29954;10428;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;17;15;9;kielimäinen;KM 29954_10428
SA;92010043;Vantaa;Stenkulla;KM;29954;10429;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;18;15;8;trapetsinmuotoinen;KM 29954_10429
SA;92010043;Vantaa;Stenkulla;KM;29954;10430;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;16;11;4;;;;kolmiomainen;KM 29954_10430
SA;92010043;Vantaa;Stenkulla;KM;29954;10431;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber bead;Amber bead;Meripihkahelmi;1;FALSE;12;10;5;;;;pyöreähkö, isoreikäinen;KM 29954_10431
SA;92010043;Vantaa;Stenkulla;KM;29954;10432;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;12;12;4;kolmiomainen;KM 29954_10432
SA;92010043;Vantaa;Stenkulla;KM;29954;10433;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;12;11;6;;KM 29954_10433
SA;92010043;Vantaa;Stenkulla;KM;29954;10434;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;14;11;5;;KM 29954_10434
SA;831010006;Taipalsaari;Vaateranta;KM;30322;235;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 30322_235
SA;831010006;Taipalsaari;Vaateranta;KM;30322;239;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 30322_239
SA;831010006;Taipalsaari;Vaateranta;KM;30322;248;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 30322_248
SA;831010006;Taipalsaari;Vaateranta;KM;30322;271;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;kielimäinen;KM 30322_271
SA;831010006;Taipalsaari;Vaateranta;KM;30322;273;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;kielimäinen;KM 30322_273
SA;831010006;Taipalsaari;Vaateranta;KM;30322;274;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;kielimäinen;KM 30322_274
SA;831010006;Taipalsaari;Vaateranta;KM;30322;315;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 30322_315
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11947;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;15;6;3;;KM 30460_11947
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11948;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;12;9;9;;KM 30460_11948
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11949;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 30460_11949
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11950;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;20;16;6;;;;;KM 30460_11950
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11951;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;7;9;6;;KM 30460_11951
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11952;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;2;FALSE;;;;;;;;KM 30460_11952
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11953;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;11;8;6;;KM 30460_11953
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11954;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;33;26;6;;;;;KM 30460_11954
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11955;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;11;12;5;rombimainen;KM 30460_11955
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11956;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;53;23;6;;;;trapetsinmuotoinen;KM 30460_11956
SA;707010045;Rääkkylä;Vihi 1;KM;30460;11957;6915236;3654169;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;soikeahko riipus;KM 30460_11957
SA;92010051;Vantaa;Maarinkunnas;KM;30464;402;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;39;17;5;trapetsinmuotoinen riipus, yksi iso ja 5 pientä palaa;KM 30464_402
