Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish)
SA;699010135;KM;14411;17-519;Rovaniemi;Ylitalo/Toivola;7370620;3434710;79;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;TRUE;FALSE;FALSE;punamaalia (303)
SA;538010006;KM;14428;1-4;Nousiainen;Takahaka;6735726;3235984;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;
SA;538010008;KM;14430;1-3;Nousiainen;Kujanp„„m„ki;6735481;3235221;32,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;605010020;KM;14440;1-46;N„rpi”;P”rtom-Langbacken;6965272;3224003;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;kivimurska;;FALSE;TRUE;FALSE;karsta (34)
SA;778010001;KM;14448;1-102;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;shamotti;orgaaninen, kivimurska, talkki;FALSE;FALSE;TRUE;
SA;778010001;KM;14448;1-102;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;301010001;KM;14450;1-7;Kurikka;Kaistila  ja Keski-Jyr„;6953174;3263059;70;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;hiekka;;TRUE;FALSE;FALSE;karsta (1)
SA;777010025;KM;14504;1-536;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;TRUE;FALSE;FALSE;
SA;777010025;KM;14504;1-536;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Orovnavolok Ware;Orovnavolok;2;orgaaninen;;FALSE;TRUE;FALSE;karsta (85,91,184,341), orovnavolok/palajguba
SA;777010025;KM;14504;1-536;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;2;asbesti;;FALSE;TRUE;FALSE;karsta (429,454)
SA;777010044;KM;14510;1-4;Suomussalmi;Sotasaari;7181736;3622434;189;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;595010001;KM;14522;1-1;Pielavesi;Virranniska;7011000;3484020;105;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;TRUE;FALSE;FALSE;
SA;535010047;KM;14536;1-100;Nivala;J„rvenp„„;7097591;3405105;87,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;hiekka;;TRUE;FALSE;FALSE;
SA;535010047;KM;14536;1-100;Nivala;J„rvenp„„;7097591;3405105;87,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;422010017;KM;14549;1-1;Lieksa;Paateri;7008945;3653318;95;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;605010020;KM;14555;1-2;N„rpi”;P”rtom-Langbacken;6965272;3224003;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;kivimurska;;FALSE;TRUE;FALSE;
SA;423010015;KM;14558;1-208;Lieto;Kukkarkoski I;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;hiekka;FALSE;FALSE;TRUE;karsta (17,20,27,70,145), reik„ (useassa), sis„pintakoristelu (86)
SA;77010002;KM;14580;1-1;Hankasalmi;Autioniemi;6912700;3464430;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;49010040;KM;14594;1-685;Espoo;Mynt;6679437;3366678;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;J„k„rl„ Ware;J„k„rl„ Ware;J„k„rl„;1;orgaaninen;luu;FALSE;FALSE;TRUE;karsta (81,143,149,173,202,212,213,214,244,252,369,387, 392 c14-ajoitus, 388,510), pikkukuppi (349)
SA;49010040;KM;14594;1-685;Espoo;Mynt;6679437;3366678;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;2;orgaaninen;;TRUE;FALSE;FALSE;karsta (172)
SA;503010040;KM;14618;1-9;Myn„m„ki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pyheensilta Ware;Pyheensilta Ware;Pyheensilta;1;orgaaninen;luu;FALSE;TRUE;FALSE;
SA;503010040;KM;14619;1-3;Myn„m„ki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pyheensilta Ware;Pyheensilta Ware;Pyheensilta;1;orgaaninen;;TRUE;FALSE;FALSE;
SA;301010001;KM;14623;1-110;Kurikka;Kaistila  ja Keski-Jyr„;6953174;3263059;70;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;TRUE;FALSE;karsta (97)
SA;218040012;KM;14633;1-1;Karijoki;Salmela;6925429;3225888;57,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;shamotti;;TRUE;FALSE;FALSE;
SA;50010033;KM;14670;1-37;Eura;Kolmhaara;6770412;3232884;42;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;J„k„rl„ Ware;J„k„rl„ Ware;J„k„rl„;1;orgaaninen;hiekka;FALSE;TRUE;FALSE;
SA;50010033;KM;14670;1-37;Eura;Kolmhaara;6770412;3232884;42;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;hiekka;FALSE;FALSE;TRUE;sis„pintakoristelu (35)
SA;285010037;KM;14682;1-793;Kotka;Nikkarinm„ki;6719730;3498230;15;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pit-Comb Ware;Pit-Comb Ware;it„inen kuoppakeramiikka;2;hiekka;;TRUE;FALSE;FALSE;
SA;285010037;KM;14682;1-793;Kotka;Nikkarinm„ki;6719730;3498230;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;shamotti, orgaaninen, kivimurska;FALSE;FALSE;TRUE;reik„ (37,391), maalia (205), koivuterva (268,313), pikkukuppi (308)
SA;285010037;KM;14682;1-793;Kotka;Nikkarinm„ki;6719730;3498230;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;kivimurska;FALSE;FALSE;TRUE;karsta (579)
SA;285010037;KM;14682;1-793;Kotka;Nikkarinm„ki;6719730;3498230;15;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;197
SA;285010037;KM;14682;1-793;Kotka;Nikkarinm„ki;6719730;3498230;15;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;TRUE;FALSE;FALSE;Kaunissaari
SA;x516;KM;14689;1-8;Tohmaj„rvi;Tikkala Haapaniemi;6920098;3659445;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;yht„ astiaa
SA;x516;KM;14689;1-8;Tohmaj„rvi;Tikkala Haapaniemi;6920098;3659445;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;talkki;;TRUE;FALSE;FALSE;Vasb (Ka 1:2)
SA;560010010;KM;14697;1-11;Orimattila;Alestalo;6756970;3429430;70;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;TRUE;FALSE;
SA;699010201;KM;14699;1-3202;Rovaniemi;Niskala;7373070;3439030;75;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;1558,2038
SA;699010201;KM;14699;1-3202;Rovaniemi;Niskala;7373070;3439030;75;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;1;asbesti;;FALSE;FALSE;TRUE;karsta (1032,1033,1246,1247,1754,1896,1897)
SA;699010139;KM;14709;1-329;Rovaniemi;Ylitalo/Maikkunen;7370690;3434665;74;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;TRUE;FALSE;FALSE;327
SA;301040001;KM;14725;1-4;Kurikka;K„kel„;6949701;3272990;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;hiekka;;TRUE;FALSE;FALSE;
SA;50010062;KM;14744;1-1;Eura;K„„rlahti;6770000;3232000;42,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;276010001;KM;14750;1-1;Kontiolahti;Marjos„rkk„;6952138;3640648;85;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;607010001;KM;14770;1-3;Polvij„rvi;Suovaara;6967560;3620485;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;TRUE;FALSE;FALSE;
SA;503010040;KM;14775;1-741;Myn„m„ki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pyheensilta Ware;Pyheensilta Ware;Pyheensilta;1;orgaaninen;hiekka;FALSE;FALSE;TRUE;karsta (1,47,491), maali (22,125,145)
SA;50010006;KM;14801;1-19;Eura;Nummisto;6790560;3230600;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;sekoitteeton;;TRUE;FALSE;FALSE;punertava pala (hist?)
SA;213010002;KM;14820;1-1;Kangasniemi;J„nissaari;6899520;3475080;125;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;778010001;KM;14821;1-149;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;kivimurska;;FALSE;FALSE;TRUE;
SA;778010001;KM;14821;1-149;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;orgaaninen;FALSE;FALSE;TRUE;koivuterva (15,27,43,50,61,85,93), reik„ (15,37), pikkukuppi (54,55,147), isoja liimattuja paloja (122)
SA;778010001;KM;14821;1-149;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki/P”lj„ Ware;Kierikki/P”lj„;1;asbesti;;FALSE;TRUE;FALSE;
SA;271010016;KM;14822;1-3;Kokem„ki;Pispa;6804950;3253395;43,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;
SA;420010004;KM;14825;1-23;Lepp„virta;Valkama;6925530;3556300;92;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;kivimurska;FALSE;FALSE;TRUE;
SA;777010025;KM;14829;1-500;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;shamotti;orgaaninen;TRUE;FALSE;FALSE;ehk„ tyylitelty lintuaihe (89)
SA;777010025;KM;14829;1-500;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Orovnavolok Ware;Orovnavolok;2;orgaaninen;kivimurska;FALSE;FALSE;TRUE;sis„„n taivutettua reunaa, Hela-139 (103), punamaalia (115), karsta (138,140,161,162,182)
SA;777010025;KM;14829;1-500;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;2;asbesti;;TRUE;FALSE;FALSE;tasapohja (183), karsta (189)
SA;777010025;KM;14830;1-1717;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki/P”lj„ Ware;Kierikki/P”lj„;2;asbesti;;TRUE;FALSE;FALSE;
SA;777010025;KM;14830;1-1717;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Orovnavolok Ware;Orovnavolok;2;asbesti;;TRUE;FALSE;TRUE;
SA;777010025;KM;14830;1-1717;Suomussalmi;Kalmos„rkk„;7237045;3614621;199;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;FALSE;TRUE;FALSE;karsta (512)
SA;777010027;KM;14831;1-2055;Suomussalmi;Kellolaisten Tuli;7237822;3614945;199;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Orovnavolok Ware;Orovnavolok;3;talkki;;FALSE;FALSE;TRUE;
SA;777010027;KM;14831;1-2055;Suomussalmi;Kellolaisten Tuli;7237822;3614945;199;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;2;asbesti;;TRUE;FALSE;FALSE;karsta (1021 liek” P”lj„„)
SA;777010027;KM;14831;1-2055;Suomussalmi;Kellolaisten Tuli;7237822;3614945;199;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;FALSE;TRUE;FALSE;punamaalia (675,959,1686)
SA;777010048;KM;14834;1-8;Suomussalmi;Salmenniemi;7237497;3615481;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;777010053;KM;14839;1-57;Suomussalmi;Tormuan s„rkk„;7245553;3615819;201;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;TRUE;FALSE;FALSE;
SA;77010002;KM;14863;1-125;Hankasalmi;Autioniemi;6912700;3464430;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;shamotti;FALSE;FALSE;TRUE;koivuterva (18,121), sis„pintakoristelu (18), havukoristelu (46), pikkukuppi (94,98,108), musta/punainen maali (85)
SA;77010002;KM;14863;1-125;Hankasalmi;Autioniemi;6912700;3464430;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Orovnavolok Ware;Orovnavolok;2;asbesti;;FALSE;FALSE;TRUE;karsta (26)
SA;77010002;KM;14863;1-125;Hankasalmi;Autioniemi;6912700;3464430;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;TRUE;FALSE;FALSE;Kaunissaari
SA;204010001;KM;14867;1-3;Kaavi;Tyynel„;6970343;3595986;102;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;FALSE;TRUE;FALSE;karsta (2)
SA;1000005889;KM;14879;1-1;Tuusula;backa;6695008;3387128;45;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;vulstiastia
SA;50010022;KM;14882;1-10;Eura;Uusi kansakoulu (Kauttuan ala-aste);6788707;3239300;45;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;
SA;912010022;KM;14884;1-169;Sastamala;Haapakallio;6811222;3282245;59;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;hiekka;;TRUE;FALSE;FALSE;karsta (95)
SA;912010022;KM;14884;1-169;Sastamala;Haapakallio;6811222;3282245;59;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;912010022;KM;14884;1-169;Sastamala;Haapakallio;6811222;3282245;59;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;2;shamotti;;FALSE;FALSE;TRUE;
SA;79010015;KM;14885;1-3;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;301010007;KM;14895;1-3;Kurikka;Vierikko/Pihlajaniemi;6950350;3265107;68;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;kivimurska;;TRUE;FALSE;FALSE;
SA;18010011;KM;14907;1-6;Askola;Syrj„npelto;6713640;3418920;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;;;TRUE;FALSE;FALSE;
SA;91010015;KM;14911;1-9;Helsinki;Turkismiehentien leikkikentt„;6681681;3381808;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;hiekka;FALSE;TRUE;FALSE;
SA;x581;KM;14911;10-14;Helsinki;Kaarela Malminkartano;6683712;3381372;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;TRUE;FALSE;
SA;x582;KM;14912;1-1;Vaala;Nuojua Poikola;7163694;3484337;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;2;hiekka;;TRUE;FALSE;FALSE;
SA;91010009;KM;14917;1-5;Helsinki;Kartanonkyl„ 2;6683518;3381031;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;TRUE;FALSE;FALSE;
SA;91010009;KM;14917;1-5;Helsinki;Kartanonkyl„ 2;6683518;3381031;22;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;2;shamotti;;TRUE;FALSE;FALSE;
SA;91010014;KM;14918;1-2;Helsinki;Valtion rautateiden ent. hiekkakuoppa;6685188;3390117;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Comb Ware;Comb Ware;Ka ?;4;hiekka;;TRUE;FALSE;FALSE;
SA;935010031;KM;14920;1-8;Virolahti;Mattilan VPK;6723120;3541780;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;kivimurska;orgaaninen;FALSE;TRUE;FALSE;karsta (3,4)
SA;935010031;KM;14920;1-8;Virolahti;Mattilan VPK;6723120;3541780;15;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki/P”lj„ Ware;Kierikki/P”lj„;2;asbesti;;TRUE;FALSE;FALSE;pikkukuoppakoristelu (2)
SA;285010022;KM;14922;1-2;Kotka;Porkka;6716460;3492660;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;kivimurska;;TRUE;FALSE;FALSE;
SA;1000001324;KM;14923;1-6;Sulkava;Harmajakangas;6855540;3572560;82,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;hiekka;;TRUE;FALSE;FALSE;
SA;1000001324;KM;14923;1-6;Sulkava;Harmajakangas;6855540;3572560;82,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;2;asbesti;;TRUE;FALSE;FALSE;
