Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Type (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Stray find;Cairn;Hoard;Other context;Other notes (Finnish);;Photo ID
IA;837010023;Tampere;Vilusenharju;HM;2463;79;6822432;3333690;120;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Palopatinaa. Tarkista tyyppi;;HM 2463_79
IA;837010023;Tampere;Vilusenharju;HM;2463;81;6822432;3333690;120;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Palopatinaa. Tarkista tyyppi;;HM 2463_81
IA;1000006389;Pirkkala;Sotaplassi;HM;2762;;6821540;3317430;100;Iron artefact;Iron axe;Petersen M type iron axe;"Kirves; Petersen M";1;TRUE;170;130;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Turkan talon pihasta puutarhatöissä, irtolöytö, varhainen M-tyyppi;;HM 2762
IA;82010036;Hattula;Myllymäki;KM;6503;8;6788235;3356340;82,5;Iron artefact;Iron part of a shield;Iron shield boss;Kilvenkupura;1;TRUE;82;133;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Tankolakinen kilvenkupura, tangon pää muodostaa kapean tasapäisen nupin.;;KM 6503_8
IA;82010036;Hattula;Myllymäki;KM;6503;9;6788235;3356340;82,5;Iron artefact;Iron part of a shield;Iron shield boss;Kilvenkupura;2;FALSE;;;;51;126;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Kilvenkupura, josta puuttuu osa sivua ja lakiosa. Kolmella sivulla kolme vierekkäistä niitinreikää. Kupuran  alaosassa on noin 5 mm kavennus. Kupura on muodon perusteella ollut varsin korkea.;;KM 6503_9
IA;82010036;Hattula;Myllymäki;KM;6503;10;6788235;3356340;82,5;Iron artefact;Iron spearhead;Socketed iron spearhead;"Keihäänkärki; Putkellinen";2;TRUE;490;70;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Pitkä putkikeihäänkärki. Putken alku hieman harjava. Terän juuri korkeaharjainen, harja jatkuu madaltuen kärkeen. Terä hyvin leveä. Levein kohta ollut mahdollisesti 72 mm. Putken alapäässä reiät niitille.;;KM 6503_10
IA;82010036;Hattula;Myllymäki;KM;6503;11;6788235;3356340;82,5;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;FALSE;;;;280;16;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Pienilehtinen ja siro angon katkelma, kaula noin 7,5 mm paksu.Kärki noin 56 mm pitkä ja 16 mm leveä. Kaula enempi 4-tahoinen. Varhainen merovingiaika.;;KM 6503_11
IA;82010036;Hattula;Myllymäki;KM;6503;12;6788235;3356340;82,5;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;FALSE;;;;214;20;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Ruodollinen keihäänkärki, kärki katkelmallinen, mahdollisesti katkaistu, mahdollisesti terä ollut lehtimäinen, kuten E-tyypin keihäissä, terä on ollut kapea ja kaula myös.;;KM 6503_12
IA;82010036;Hattula;Myllymäki;KM;6503;13;6788235;3356340;82,5;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;148;42;40;;;;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Putken leveys 40, putken pituus 50, putki osin avoin. Luettelossa: ""kaulalta kapein, levenee terälle, joka on kiilamainen"" Terä kapea.";;KM 6503_13
IA;82010036;Hattula;Myllymäki;KM;6503;14;6788235;3356340;82,5;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;135;45;42;;;;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Putken pituus 43 mm. Terä levenee teränsuuhun. Terä on kiilamainen. Putki ahjohitsattu kiinni terään. Putki osin avoin. Terä kapea.;;KM 6503_14
IA;82010036;Hattula;Myllymäki;KM;6503;15;6788235;3356340;82,5;Iron artefact;Iron axe;Iron axe;Kirves;2;TRUE;196;67;46;;;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Terä pitkähkö, mutta kapea, levenee tasaisesti silmästä teränsuuhun. Silmä on hamarasta korkein ja kapenee voimakkaasti terään, eli pitkäpohjainen. Terä tylsytetty lyömällä. Muistuttaa itäisiä kirveitä terän muodon puolesta ja toisaalta ristiretkiaikaisia;;KM 6503_15
IA;82010036;Hattula;Myllymäki;KM;6503;20;6788235;3356340;82,5;Iron artefact;Iron sword;Iron sword;Miekka;1;FALSE;;;;590;48;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Miekansäilä, terä katkennut. Mahdollisesti myös ruoto katkelmallinen. Säilään porattu reikä. Veriura noin 24 mm. Urassa kirjoitusta. ""+VLFEHR+T""";;KM 6503_20
IA;82010036;Hattula;Myllymäki;KM;6503;22;6788235;3356340;82,5;Iron artefact;Iron brooch;Ring brooch;"Solki; Kehäsolki";2;TRUE;;;;;45;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Rautainen kehäsolki, neula katkennut.;;KM 6503_22
IA;220010048;Raasepori;Mankeberg;KM;6507;;6666153;3316108;35;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";2;TRUE;220;21;10;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Lyhyt väkäsellinen heittokeihäänkärki. Ruodollinen. Kaula 4-tahoinen. Ruoto saattaa olla hieman katkennut, sen pituus noin 61 mm. Lehti on lyhyt: 42 mm.;;KM 6507
IA;992010017;Äänekoski;Savolainen;KM;6579;1;6964460;3439200;110;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;183;123;44;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Suurikokoinen partakirves. Terän ja silmän taitteessa molemmilla lappeilla kaksi vierekkäistä koristeviivaa. Silmä kannasta tasainen. Silmän molemmin puolin korkeahkot korvakkeet.;;KM 6579_1
IA;992010017;Äänekoski;Savolainen;KM;6579;2;6964460;3439200;110;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;162;43;42;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Terä levenee teränsuuhun tasaisesti. Silmä on levenevä ja lähellä pitkäpohjaisuutta, siinä on myös ollut lyhyet korvakkeet molemmin puolin. Silmä  on lyhytpohjainen. Lappeiden molemmin puolin kolme varren suuntaista koristeviivaa, joista teränpuoleisesta ;;KM 6579_2
IA;992010017;Äänekoski;Savolainen;KM;6579;3;6964460;3439200;110;Iron artefact;Iron knife;Iron knife;Veitsi;1;TRUE;103;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pienikokoinen veitsi, jossa ruodon ja terän välillä on mutka.;;KM 6579_3
IA;992010017;Äänekoski;Savolainen;KM;6579;4;6964460;3439200;110;Iron artefact;Iron arrowhead;Iron arrowhead;Nuolenkärki;3;FALSE;;;;75;20;4;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Mahdollisesti poikkiteräisen ruodollisen nuolenkärjen kappale.;;KM 6579_4
IA;165010031;Janakkala;Flinck (Mäki-Flinck);KM;6610;2;6755793;3369682;97;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;TRUE;412;27;21;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Ruodollinen E-tyypin keihäänkärki. Varsin jykevä. Lehden pituus noin 23 cm, kaulan 7 cm ja ruodon 10,6 cm. Lehden levein 27 mm ja paksus sillä kohdalla 7 mm. Lehti hieman harjava. Kaula paksu, paksuin 21 mm. Kaulan ja ruodon välissä jyrkkä olka. Ruoto kär;;KM 6610_2
IA;165010031;Janakkala;Flinck (Mäki-Flinck);KM;6610;4;6755793;3369682;97;Iron artefact;Iron knife;Iron knife;Veitsi;;TRUE;175;16;6;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Kapea veitsi paksulla hamaralla. Ruoto 61 mm, sen pää hieman tyssätty. Hamara laskee hieman kohti kärkeä.;;KM 6610_4
IA;165010031;Janakkala;Flinck (Mäki-Flinck);KM;6610;5;6755793;3369682;97;Iron artefact;Iron artefact;Iron fragment;Raudan kappale;3;FALSE;;;;80;62;13;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Massiivinen rautalevyn kappale;;KM 6610_5
IA;418010016;Lempäälä;Säijoki;KM;6618;3;6810782;3317001;80;Iron artefact;Iron knife;Iron knife;Veitsi;1;TRUE;163;21;7;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Ruoto on kiilamainen ja keskiosastaan varsin paksu. Hamara laskee terään keskilinjalle.;;KM 6618_3
IA;734010025;Salo;Ketohaka;KM;6658;1;6705524;3287453;;Iron artefact;Iron part of a shield;Shield handle;"Kilpi;käsirauta";2;FALSE;;;;101;11;3;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Latta rauta, jonka toisessa päässä mahdollisesti osa niitinreijästä.;;KM 6658_1
IA;734010025;Salo;Ketohaka;KM;6658;2;6705524;3287453;;Iron artefact;Iron part of a shield;Shield handle;"Kilpi;käsirauta";2;FALSE;;;;101;11;3;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Latta rauta, jossa on kiinni leveä ja pyöreäpäinen hatullinen niitti. Raudan ja niitin reunan väli noin 5 mm.;;KM 6658_2
IA;734010025;Salo;Ketohaka;KM;6658;4;6705524;3287453;;Iron artefact;Iron knife;Iron knife;Veitsi;1;TRUE;165;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;;;KM 6658_4
IA;734010025;Salo;Ketohaka;KM;6658;9;6705524;3287453;;Iron artefact;Iron mount;Strap mount;"Hela; Hihnanhela";1;TRUE;53;17;;;;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Pääty muistuttaa eläimenpäätä. Toisessa päässä kaksi yhteen niitattua ohutta rautalevyä.;;KM 6658_9
IA;734010025;Salo;Ketohaka;KM;6658;11;6705524;3287453;;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";2;FALSE;;;;41;12;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Todennäköisesti hyvin pienilehtisen ja solakkavartisen väkäsellisen angon lehdenkatkelma;;KM 6658_11
IA;734010025;Salo;Ketohaka;KM;6658;21;6705524;3287453;;Iron artefact;Iron brooch;Iron brooch;Solki;2;FALSE;;;;41;;;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Rautainen solki, jossa neulakota ja jäänteitä neulan kiinnityksestä. Soljen vartaan toinen pää käännetty lenkiksi, jonka läpi kulkee poikittain pronssia.;;KM 6658_21
IA;734010025;Salo;Ketohaka;KM;6658;31;6705524;3287453;;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;FALSE;;;;170;;10;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Korkeaharjaisen pienen keihäänkärjen katkelma, leveys ollut ainakin 24 mm;;KM 6658_31
IA;734010025;Salo;Ketohaka;KM;6658;32;6705524;3287453;;Iron artefact;Iron artefact;Iron artefact;Rautaesine;3;FALSE;;;;105;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Muistuttaa myöhäisen historiallisen ajan lusikan kädensijaa. Esine muodostaa kulman. Siinä on ohut D-muotoisella poikkileikkauksella oleva suora osa, josta kääntyy litteä ja leveä noin 5 cm pitkä osa. Ohuen osan reunat eivät ole teräviä.;;KM 6658_32
IA;734010025;Salo;Ketohaka;KM;6658;34;6705524;3287453;;Iron artefact;Iron nail;Iron nail or rivet;Naula tai niitti;2;FALSE;;;;;16;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Leveällä ja paksulla pyöreällä kannalla varustettu niitti tai naula;;KM 6658_34
IA;734010025;Salo;Ketohaka;KM;6658;119;6705524;3287453;;Iron artefact;Iron mount;Iron mount;Hela;2;FALSE;;;;220;13;5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Katkonainen suora rautainen lista, joka käännetty reunalistaksi. Reunan kohdalla väli 2-3 mm.;;KM 6658_119
IA;734010025;Salo;Ketohaka;KM;6658;149;6705524;3287453;;Iron artefact;Iron mount;Iron mount of a knife;"Hela; Veitsen hela";3;FALSE;;;;34;27;17;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Rautalevystä käännetty hela. Esineessä mahdollisesti koristeviivoja. Poikkileikkaus pitkänomaisen pisaran muotoinen. Mahdollisesti veitsestä.;;KM 6658_149
IA;734010025;Salo;Ketohaka;KM;6658;154;6705524;3287453;;Iron artefact;Iron artefact;Iron artefact;Rautaesine;3;FALSE;;;;23;14;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Levymäinen raudankappale, jonka toisessa pinnassa on kohovöitä koristeena.;;KM 6658_154
IA;734010025;Salo;Ketohaka;KM;6658;157;6705524;3287453;;Iron artefact;Iron brooch;Strap buckle;"Solki; hihnansolki";1;TRUE;33;22;;;;;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Solki ja katkonainen neula rautaa. Avonaisesta vartaasta tehty. Ovaali/D-muotoinen.;;KM 6658_157
IA;734010025;Salo;Ketohaka;KM;6658;158;6705524;3287453;;Iron artefact;Iron mount;Iron mount of a knife;"Hela; Veitsen hela";3;FALSE;;;;25;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;Levystä käännetty esine, jonka sivussa on kohovöitä tai viivakoristelua. Mahdollisesti veitsen hela. Samankaltainen kuin :149.;;KM 6658_158
IA;734010025;Salo;Ketohaka;KM;6669;6;6705524;3287453;;Iron artefact;Iron rivet;Iron rivet;Niitti;1;TRUE;47;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Niitattu naula, jossa leveä soikea kanta ja salmiakin mallinen aluslevy.;;KM 6669_6
IA;912010031;Sastamala;Tulonen;KM;6671;9;6821354;3289223;65;Iron artefact;Iron mount;Iron mount;Hela;3;TRUE;20;34;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Lenkiksi käännetty avoin nelikulmainen varras, joka on 20 mm leveää ja 7-4 mm paksua. Toisessa reunassa varras paksumpaa kuin toisessa.;;KM 6671_9
IA;912010031;Sastamala;Tulonen;KM;6671;11;6821354;3289223;65;Iron artefact;Iron weight;Iron weight;Punnus;1;FALSE;;;;;16;11;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Punnus, jonka ydin rautaa. Litistyneen pallon muotoinen. Mahdollisesti ollut pronssilla pinnoitettu.;;KM 6671_11
IA;912010031;Sastamala;Tulonen;KM;6671;33;6821354;3289223;65;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;175;88;25;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Partakirves. Suoraselkäinen. Silmässä alapuolella korvakkeet. Hamara pyöreäpohjainen. Terän kaulaosa harjava.Terä ohut ja tasaisesti terää kohti kapeneva.;;KM 6671_33
IA;912010031;Sastamala;Tulonen;KM;6671;37;6821354;3289223;65;Iron artefact;Iron nail;Iron nail;Naula;1;TRUE;57;24;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Rautanaula leveällä kannalla.;;KM 6671_37
IA;912010031;Sastamala;Tulonen;KM;6671;45;6821354;3289223;65;Iron artefact;Fire striker;Fire striker;Tulusrauta;2;TRUE;;;;48;32;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Mahdollinen tulusraudan kappale, lyyranmuotoisesta.;;KM 6671_45
IA;912010031;Sastamala;Tulonen;KM;6671;66;6821354;3289223;65;Iron artefact;Iron arrowhead;Iron arrowhead;Nuolenkärki;1;TRUE;232;18;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pitkä nuolenkärki. Kärki hieman vioittunut, nykyisin kärkevä, mutta on voinut olla poikkiteräinenkin. Ruoto lyhyt, poikkileikkaukseltaan pyöreä, päättyy litteään levennykseen, joka on terän suuntaan nähden vastakkainen.;;KM 6671_66
IA;538010013;Nousiainen;Vähä-Lotti;KM;6685;5;6732352;3229696;;Iron artefact;Iron spearhead;Tanged iron spearhead;"Keihäänkärki; Ruodollinen";2;TRUE;285;38;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Tikarimainen ruotokeihäänkärki. Ruoto lattea ja kulmassa lehteen nähden. Ruodon ja lehden taite hieman loivempi kuin tyypillisissä tikarilehtisissä keihäänkärkissä. Terä hieman harjava.;;KM 6685_5
IA;538010013;Nousiainen;Vähä-Lotti;KM;6685;14;6732352;3229696;;Iron artefact;Iron sword;Iron sword;Miekka;2;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Miekka. Terä kapea. Veriura16 mm leveä, ei kovin syvä. Terä ollut läheltä kahvaa 40 mm leveä. Olastus kahvan alussa loiva. Palopatinaa. Katkottu 5 osaan. Osa kahvasta puuttuu. Väisti päältä linssin muotoinen. Väisti suora. Väisti rautaa. Väisti 89 mm pitk;;KM 6685_14
IA;538010013;Nousiainen;Vähä-Lotti;KM;6685;16;6732352;3229696;;Iron artefact;Iron scramasax;Iron scramasax;Väkipuukko;1;FALSE;;;;235;40;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Katkonainen väkipuukko, joka on väännelty aalloille. Kärki mahdollisesti kaventunut loivasti. Hamara keskeltä 6 mm.;;KM 6685_16
IA;538010013;Nousiainen;Vähä-Lotti;KM;6685;16;6732352;3229696;;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Suurilehtinen, mutkalle käännetty ango, jonka ruoto on katki. Kärki poikkileikkaukseltaan vinoneliö. Lehden pituus ollut noin 23 cm. Kaulan pituus noin 15 cm. Kaulan alaosa 8-kulmainen, paksuimmillaan 16 mm. Lehden leveys keskellä 27 mm. Lehden paksuus 5 ;;KM 6685_16
IA;538010013;Nousiainen;Vähä-Lotti;KM;6685;17;6732352;3229696;;Iron artefact;Iron part of a shield;Iron shield boss;Kilvenkupura;1;FALSE;;;;;93;84;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Pyöreälakinen myöhäismerovingiaikainen kilvenkupura, jossa kavennettu alaosa, joka noin 30 mm levyinen. Sisäpuolelta kaulan alaosasta 87 mm levyinen.;;KM 6685_17
IA;538010013;Nousiainen;Vähä-Lotti;KM;6685;18;6732352;3229696;;Iron artefact;Pin;Ringed pin;"Koruneula; Rengasneula";2;FALSE;;;;115;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Pyöreä rautavarras, jossa on ollut toisessa päässä isohko lenkki. Varsi pyöreää varrasta. Vartaan paksuus 6 mm.;;KM 6685_18
IA;538010013;Nousiainen;Vähä-Lotti;KM;6685;37;6732352;3229696;;Iron artefact;Iron brooch;Fibula;"Solki; Kaarisolki";2;FALSE;;;;89;;;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Rautainen kaarisolki, jonka jalka kierteellä. Jäännettä neulakodasta.;;KM 6685_37
IA;887010033;Urjala;Häihälä 1;KM;6703;3;6780590;3309104;105;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;TRUE;310;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Pistinmäinen kapea E-tyypin keihääkärki. Lehti hieman harjava. Harja jatkuu putken puolelle. Putki lyhyt ja kapea. Putken suussa pieni naula. Terä damaskoitu (Lehtosalo-Hilander 1982:28). Lehden levein 21 mm. Paksuus leveimmän kohdalla 7 mm. Putkansuun ul;;KM 6703_3
IA;887010033;Urjala;Häihälä 1;KM;6703;4;6780590;3309104;105;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;2;TRUE;260;26;;;;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Lehti hieman harjava. Levein kohta hieman keskikohdasta putkeen. Lehden paksuus 7 mm. Putki pyöreä. Putken levein 22 mm, sisä 17 mm. Putki 77 mm sisältä.;;KM 6703_4
IA;887010033;Urjala;Häihälä 1;KM;6703;5;6780590;3309104;105;Iron artefact;Iron spearhead;Salmo Yliskylä type iron spearhead;"Keihäänkärki; Salmo Yliskylä";1;TRUE;265;;;;;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Puuttuu. Harjavalehtinen kärki. Häihälän/Yliskylän tyyppiä.;;KM 6703_5
IA;887010033;Urjala;Häihälä 1;KM;6703;6;6780590;3309104;105;Iron artefact;Iron bit;Horse bit;Kuolaimet;1;TRUE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Koostuu kahdesta umpinaisesta rautarenkaasta, joiden paksuus vaihtelee, niiden leveys 65 mm ja niitä yhdistävästä 122 mm pitkästä rautavartaasta, jonka päät on kierretty rullalle. Varras nelisivuinen, mutta kulmistaan pyöristetty.;;KM 6703_6
IA;887010033;Urjala;Häihälä 1;KM;6703;7;6780590;3309104;105;Iron artefact;Iron whip;Iron whip handle;"Piiska; Piiskanvarsi";1;TRUE;280;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Putkellinen piiskanvarsi, jossa renkaassa kiinni hela tai luettelon mukaan kaksi.;;KM 6703_7
IA;887010033;Urjala;Häihälä 1;KM;6703;8;6780590;3309104;105;Iron artefact;Iron knife;Iron knife;Veitsi;1;TRUE;192;33;5;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Leveäteräinen veitsi.;;KM 6703_8
