Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish)
IA;73010040;Salo;Riihikankare;KM;29602;1-5;6708636;3281576;26;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;73010043;Salo;Munismäki;KM;29603;1-10;6708159;3281283;26;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;73010035;Salo;Lampola Pajapelto;KM;29606;1-10;6707233;3282052;27;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;586010077;Salo;Tiikkinummi;KM;29608;1-4;6680052;3285743;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;;;TRUE;FALSE;FALSE;
IA;918000001;Vehmaa;Peräniitty;KM;29627;1-3;6741605;3209411;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;607010006;Polvijärvi;Multavieru;KM;29635;1-945;6982376;3619573;100;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Carelian Ware;Carelian Ware;karjalainen keramiikka;1;kivimurska;;FALSE;TRUE;FALSE;
IA;607010012;Polvijärvi;Sotkuma Kylänlampi 2;KM;29643;1-14;6961313;3625011;82;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Carelian Ware;Carelian Ware;karjalainen keramiikka;2;kivimurska;;FALSE;TRUE;FALSE;
IA;399010140;Laihia;Välikorpi;KM;29689;1-2;6987634;3235341;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;2;kivimurska;;FALSE;TRUE;FALSE;
IA;220010002;Raasepori;Domargård I;KM;29731;1-864;6663430;3312339;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;FALSE;TRUE;
IA;164010001;Kurikka;Majamäki/Sikaniemi;KM;29755;1-7;6946508;3279623;87;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;734010064;Salo;Kupila;KM;29760;1-6;6706536;3288551;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;TRUE;FALSE;FALSE;
IA;912010040;Sastamala;Vanhamoisio;KM;29773;1-137;6817649;3293341;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;FALSE;TRUE;
IA;418010010;Lempäälä;Vaihmalanharju;KM;29807;1-25;6804310;3327351;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;686010018;Rautalampi;Hämeenniemi;KM;29829;1-3;6952393;3496223;98;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;
IA;b189;Mikkeli;Peltomäki;KM;29840;1-3;6812700;3525900;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;1000001510;Nousiainen;Keonmäki;KM;29844;1-6;6731790;3234380;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;kivimurska;;TRUE;FALSE;FALSE;pohjapala
IA;700010027;Ruokolahti;Mökinmäki 1;KM;29855;1-3;6797465;3596179;111;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;700010026;Ruokolahti;Satlainen;KM;29856;1-2;6807120;3577980;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;700010029;Ruokolahti;Päivänranta;KM;29857;;6804935;3588808;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Carelian Ware;Carelian Ware;karjalainen keramiikka;2;kivimurska;;FALSE;TRUE;FALSE;
IA;1000002232;Mikkeli;Kenkäveronniemi;KM;29860;1-102;6841530;3515121;79;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;FALSE;TRUE;
IA;1000010316;Kokemäki;Hosiosto;KM;29889;;6815004;3249079;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;83010054;Hämeenlinna;Soiniemi;KM;29898;1-7;6790800;3365029;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;TRUE;FALSE;
IA;220010025;Raasepori;Lilla Näset;KM;29905;1-37;6664572;3313883;7;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;TRUE;FALSE;
IA;b194;Laukaa;Vanha kylämäki;KM;29913;1-2;6908220;3449590;84;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;834010007;Tammela;Kankainen;KM;29946;1-32;6747673;3327224;100;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;908010001;Valkeakoski;Rapola;KM;30118;1-8;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;220010046;Raasepori;Första Haveråkersbacken;KM;30121;1-2;6665985;3316060;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;602010030;Kaarina;Rungon Koskenhaka;KM;30205;1-5;6710115;3251097;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;577010041;Paimio;Vuohimäki;KM;30216;1-5;6714107;3260230;32;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;944010046;Vöyri;Pörnullbacken;KM;30282;1-388;7009265;3261762;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;109010019;Hämeenlinna;Riihimäki;KM;30304;1-2292;6771047;3360848;89;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;FALSE;TRUE;
IA;912010057;Sastamala;Tapulimäki;KM;30305;1-23;6814664;3286603;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;shamotti;TRUE;FALSE;FALSE;karsta (11)
IA;912010026;Sastamala;Sastamalan vanha kirkko II;KM;30306;4;6814668;3286600;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;912010056;Sastamala;Sastamalan vanha kirkko III;KM;30307;5;6814717;3286555;62,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;shamotti;TRUE;FALSE;FALSE;karsta (5)
IA;a677;Sastamala;Vanha pappila;KM;30308;1-28;6814766;3286414;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;shamotti;;TRUE;FALSE;FALSE;
IA;912010025;Sastamala;Sastamalan vanha kirkko I (Kirkkovainionmäki);KM;30309;1-15;6814560;3286468;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;shamotti;TRUE;FALSE;FALSE;karsta (10)
IA;912010059;Sastamala;Karila;KM;30311;7;6815264;3286190;64;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;613010040;Porvoo;Böle;KM;30321;1-3358;6702770;3433160;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;FALSE;TRUE;karsta (614)
IA;944010046;Vöyri;Pörnullbacken;KM;30332;1-153;7009265;3261762;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;TRUE;FALSE;
IA;944010046;Vöyri;Pörnullbacken;KM;30333;1-1892;7009265;3261762;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;211010001;Kangasala;Jauhia;KM;30371;1-275;6819824;3341891;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;FALSE;TRUE;
IA;418010023;Lempäälä;Mottinen;KM;30372;1-57;6804719;3326872;84;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;FALSE;TRUE;
IA;912010040;Sastamala;Vanhamoisio;KM;30373;1-130;6817649;3293341;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;kivimurska;FALSE;FALSE;TRUE;
IA;942010016;Vaasa;Alhonmäki-Pahamäki;KM;30393;1-5;7001191;3250079;16;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;602010014;Kaarina;Mattilanmaa;KM;30442;;6709990;3252780;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;781010078;Sysmä;Hovila Vasikkahaka;KM;30446;1-134;6819920;3428900;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;TRUE;FALSE;FALSE;
IA;607010012;Polvijärvi;Sotkuma Kylänlampi 2;KM;30453;1-778;6961313;3625011;82;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Carelian Ware;Carelian Ware;karjalainen keramiikka;1;hiekka;;FALSE;FALSE;TRUE;
IA;81010017;Hartola;Nuuttilanmäki 1-4;KM;30483;1-6;6819730;3443670;87;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;1000002232;Mikkeli;Kenkäveronniemi;KM;30484;1-540;6841530;3515121;79;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;FALSE;TRUE;
IA;418010025;Lempäälä;Naarankalmanmäki;KM;30485;1-1711;6808215;3328389;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;FALSE;TRUE;
IA;83010021;Hämeenlinna;Adenius;KM;30541;1-3;6790474;3364944;96;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;635010010;Pälkäne;Lietteennenä;KM;30542;1-4;6811876;3358088;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;3;kivimurska;;TRUE;FALSE;FALSE;
IA;635010007;Pälkäne;Hylli;KM;30543;1-6;6808585;3354091;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;hiekka;orgaaninen, kiille;TRUE;FALSE;FALSE;
IA;635010005;Pälkäne;Koivuniemi;KM;30557;1-2;6806674;3351660;91;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;635010001;Pälkäne;Hirvo;KM;30558;1-2;6804345;3346146;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;TRUE;FALSE;FALSE;
IA;uusi 887;Valkeakoski;Haukila E;KM;30590;1-4;6792548;3352540;83;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;uusi 888;Valkeakoski;Haukila S;KM;30591;1-3;6791834;3352828;83;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;82010076;Hattula;Lepaan puutarhaopisto NW;KM;30592;1-11;6781887;3355688;83;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;834010007;Tammela;Kankainen;KM;30594;1-25;6747673;3327224;100;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;220010002;Raasepori;Domargård I;KM;30599;1-600;6663430;3312339;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;FALSE;TRUE;
IA;49010012;Espoo;Bergdal;KM;30601;1-231;6679974;3366855;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;FALSE;TRUE;
IA;1000003419;Kitee;Totkunniemi Hovinmäki;KM;30608;1-2;6862912;3651064;100;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;;;TRUE;FALSE;FALSE;
IA;1000003414;Kitee;Varmonniemi Mujula;KM;30612;1-7;6869884;3655235;83;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;;;TRUE;FALSE;FALSE;
IA;1000003342;Kitee;Pieni Norpanlahti;KM;30627;1-2;6863116;3642103;82;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;TRUE;FALSE;FALSE;olisiko Hiidenniemi?
IA;586010082;Salo;Ketunkankare;KM;30642;;6691835;3285858;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;586010083;Salo;Preitti 1;KM;30644;1-11;6675931;3283202;18;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;586010084;Salo;Preitti 2;KM;30645;1-6;6675989;3283244;16;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;586010085;Salo;Preitti 3;KM;30646;1-8;6675857;3283068;19;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;586010086;Salo;Preitti 4;KM;30647;1-2;6675959;3283033;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;586010087;Salo;Preitti 5;KM;30648;1-4;6676367;3283291;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;586010088;Salo;Preitti 6;KM;30649;1-10;6676341;3283210;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;586010089;Salo;Preitti 7;KM;30650;1-3;6676322;3283179;17;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;586010090;Salo;Preitti 8;KM;30651;1-4;6676278;3283057;19;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;586010091;Salo;Preitti 9;KM;30652;1-3;6676171;3283202;13;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;586010092;Salo;Preitti 10;KM;30653;1-6;6676137;3283301;12;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;586010093;Salo;Preitti 11;KM;30654;1-2;6676094;3283359;12;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;586010094;Salo;Preitti 12;KM;30655;1-2;6675631;3283198;27;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;586010095;Salo;Leikkonen 1;KM;30656;1-5;6677010;3284142;11;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;586010096;Salo;Leikkonen 2;KM;30657;;6676693;3284067;12;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;223010010;Lohja;Katajisto;KM;30767;1-1018;6686939;3320808;45;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Carelian Ware;Carelian Ware;karjalainen keramiikka;1;hiekka;;FALSE;TRUE;FALSE;
IA;291010012;Kuhmoinen;Papinsaari;KM;30838;1-4;6828772;3403640;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;kivimurska;TRUE;FALSE;FALSE;
IA;887010038;Urjala;Jokinen 2;KM;30913;1-11;6778504;3315278;105;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;
IA;211010037;Kangasala;Harjuranta;KM;30917;1-9;6822732;3344789;95;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;
IA;78010008;Hanko;Gunnarsängen;KM;30934;1-16;6643032;3272523;7,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;TRUE;FALSE;
IA;912010027;Sastamala;Kirkkovainio;KM;30971;1-31;6814444;3289428;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;kivimurska;FALSE;TRUE;FALSE;
IA;418010023;Lempäälä;Mottinen;KM;30974;1-21;6804719;3326872;84;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;TRUE;FALSE;
IA;418010025;Lempäälä;Naarankalmanmäki;KM;30975;1-2653;6808215;3328389;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;418010027;Lempäälä;Ryödin vanha tontti;KM;30976;1-24;6808498;3328342;91;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;TRUE;FALSE;
IA;220010025;Raasepori;Lilla Näset;KM;30977;1-190;6664572;3313883;7;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;FALSE;FALSE;TRUE;
IA;73010026;Salo;Wuorenrinta;KM;30985;1-18;6704955;3282790;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;1000014632;Vehmaa;Rännenmäki;KM;31012;1-69;6740495;3213300;27;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
