Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Type (Finnish);Subtype (Finnish);Certainty;Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Cairn;Stray find;Hoard;Other context;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish)
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;235;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;223;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;222;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;221;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;220;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;218;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Vaalea rengasmainen pieni
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;224;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Vaalea rengasmainen pieni
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;110;6716088;3235776;10;Beads;Glass bead;Gold-foiled glass bead;Lasimassahelmi;Kultafoliohelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;10;8;;;;;
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;215;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;204;6716088;3235776;10;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Kulunut
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;212;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;211;6716088;3235776;10;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;208;6716088;3235776;10;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;209;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;206;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;205;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;213;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Vaalea rengasmainen pieni
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;203;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;216;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Turkoosi pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;20;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Ruutul”yt”. Turkoosi, pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;12;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Ruutul”yt”. Nelj„ pient„ turkoosia tai sinist„, l„pikuultavaa.
IA;680010001;Raisio;Kansakoulunm„ki;KM;14275;227;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;7;;;;;;Vaaleansininen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;13;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;6;;;;;;Ruutul”yt”. Kuten :12, 1 kpl
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;14;6716088;3235776;10;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Ruutul”yt”. Turkoosi
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;106;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;9;;;;;;Violetti, tumma
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;19;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Ruutul”yt”. Turkoosi, pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;21;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Ruutul”yt”. Turkoosi, pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;22;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Ruutul”yt”. Turkoosi, pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;17;6716088;3235776;10;Beads;Bone bead;Bone bead;Luuhelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauraita
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;103;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Pala, keltainen.
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;24;6716088;3235776;10;Beads;Bone bead;Bone bead (serial);Luuhelmi;Sarjahelmi;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;En ole varma mit„ materiaalia ovat, vaikuttavat v„h„n luulta ja tuntuvat haurailta
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;25;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Ruutul”yt”. Turkoosi
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;26;6716088;3235776;10;Beads;Bone bead;Bone bead;Luuhelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Hauraita, ei kuvattu koska pieness„ tuubissa pumpulin seassa.
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;28;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Kaksi turkoosia pient„ rengasmaista
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;29;6716088;3235776;10;Beads;Bone bead;Bone bead;Luuhelmi;;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Kaksoishelmi
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;30;6716088;3235776;10;Beads;Bone bead;Bone bead;Luuhelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;23;6716088;3235776;10;Beads;Bone bead;Bone bead (serial);Luuhelmi;Sarjahelmi;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;En ole varma mit„ materiaalia ovat, vaikuttavat v„h„n luulta ja tuntuvat haurailta
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;15;6716088;3235776;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Ruutul”yt”. Turkoosi, pieni rengasmainen
IA;680010001;Raisio;Kansakoulunm„ki;KM;14676;104;6716088;3235776;10;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;9;;;;;;Vihre„
IA;680010002;Raisio;Huhkonkallio;KM;15748;4;6716598;3236023;20;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;32;30;;;;;:6 hopealevyn kpl, pieni muru
IA;680010003;Raisio;K„„rmekallio;KM;15399;6;6716986;3235627;20;Beads;Clay bead;Clay bead;Savihelmi;;2;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;10;9;;;;;"kivilaji; hopeasormus, kangaspuiden paino, savitiivistett„"
IA;680010008;Raisio;Tuomala;KM;19000;1659;6718440;3235246;17;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;;12;;;Valkoisenharmaa pohja, jossa sinisi„ ja ruskeita silmeit„.
IA;680010008;Raisio;Tuomala;KM;19000;1263;6718440;3235246;17;Beads;Bronze bead;Bronze bead;Pronssihelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;11;10;;;;;Py”re„, my”s 6732
IA;680010008;Raisio;Tuomala;KM;19000;1167;6718440;3235246;17;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;12;8;;;;;Sininen. Sinine kaksoishelmi my”s nrolla :4667
IA;680010008;Raisio;Tuomala;KM;19000;974;6718440;3235246;17;Beads;Clay bead;Clay bead;Savihelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;8;10;;;;;"Ruutul”yt”; pitk„nomainen; rengasmainen savihelmi nrolla 1992, 2994"
IA;680010008;Raisio;Tuomala;KM;19000;935;6718440;3235246;17;Beads;Glass bead;Silver-foiled glass bead;Lasimassahelmi;Hopeafoliohelmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;8;6;;;;;"Ruutul”yt”; hopea tekee muuten sinisest„ v„rist„ turkoosin"
IA;680010008;Raisio;Tuomala;KM;19000;3231;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;11;10;;;;;Hauta 21, oranssinpunaine tynnyrim„inen. My”s haudassa 24 t„llainen nrolla :3305
IA;680010008;Raisio;Tuomala;KM;19000;3349;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Hauta 25, yhteens„ 53 helme„, joukossa samanlaisia kuin Luistarissa. Valkoisia, keltaisia silm„helmi„, raidallisai, vihreit„, punaisia ja psykedeelis„.
IA;680010008;Raisio;Tuomala;KM;19000;1821;6718440;3235246;17;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;;12;;;Puolikas. Valkoisenharmaa pohja, jossa kaksi mustaa silm„„ ja niiss„ punaiset s„teet.
IA;680010008;Raisio;Tuomala;KM;19000;2043;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;10;7;;;;;"Ruutul”yt”; tummanpunainen, ehk„ tulessa ollut mutta ei sulanut. Punainen parempikuntoinen nrolla 2315, huonokunt. Punainen nrolla 2986, 2985, 2984, 10181 Punainen my”s haudasta 19 nrolla 3170"
IA;680010008;Raisio;Tuomala;KM;19000;2359;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;11;7;;;;;"Sininen, punainia viiruja; pitk„nomaine punainen nrolla :2501"
IA;680010008;Raisio;Tuomala;KM;19000;2473;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;7;8;;;;;Ruutul”yt”, valkoisenharmaa pohja, jossa kaksi punaista aatoviivaa.
IA;680010008;Raisio;Tuomala;KM;19000;2474;6718440;3235246;17;Beads;Stone bead;Carnelian bead;Kivihelmi;Karneolihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;10;11;13;;;;"Ruutul”yt”; monis„rm„inen,"
IA;680010008;Raisio;Tuomala;KM;19000;2509;6718440;3235246;17;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;6;8;;;;;Sininen pohja, silm„ss„ vihre„ keskus, jonka ymp„rill„ keltaista vihreill„ viiruilla
IA;680010008;Raisio;Tuomala;KM;19000;3209;6718440;3235246;17;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;17;13;;;;;Suurikokoinen sinivihre„ helmi.
IA;680010008;Raisio;Tuomala;KM;19000;2520;6718440;3235246;17;Beads;Glass bead;Gold-foiled glass bead;Lasimassahelmi;Kultafoliohelmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;7;8;;;;;Ruutul”yt”
IA;680010008;Raisio;Tuomala;KM;19000;3024;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;8;8;;;;;Keltainen pohja, keskell„ kapeita raitoja sinist„ tai vihre„„, punaista, piwni rengasmainen kokonaan keltainen helmi haudasta 19 nrolla 3171
IA;680010008;Raisio;Tuomala;KM;19000;2531;6718440;3235246;17;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;10;6;;;;;Keltainen, jossa puna-valko-musta silm„, keltainen silm„helmi osin sulaneena nrolla 2987
IA;680010008;Raisio;Tuomala;KM;19000;2999;6718440;3235246;17;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;;;;;;;Vihre„
IA;680010008;Raisio;Tuomala;KM;19000;2991;6718440;3235246;17;Beads;Bronze bead;Silvered bronze bead;Pronssihelmi;Hopeoitu;2;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;9;9;;;;;Pinnassa hopeaa vai onko huonolaatuista hopeaa koko helmi?
IA;680010008;Raisio;Tuomala;KM;19000;2990;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;10;7;;;;;Tynnyriminen, punaruskea tai oranssinpunainen
IA;680010008;Raisio;Tuomala;KM;19000;2988;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;9;3;;;;;L„pikuultava, turkoosi
IA;680010008;Raisio;Tuomala;KM;19000;2579;6718440;3235246;17;Beads;Glass bead;Melon glass bead;Lasimassahelmi;Melonihelmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;12;10;;;;;Kulunut. Tummansininen tai musta pohja, siin„ reunoilla punaiset raidat, keskell„ j„„mi„ keltaisesta vy”hykkeest„.
IA;680010008;Raisio;Tuomala;KM;19000;2546;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;7;10;;;;;Turkoosia, jossa keltaista, punaista, mustaa, ehk„ er„„nlainen silm„helmi. Psykedeelinen.
IA;680010008;Raisio;Tuomala;KM;19000;2535;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;7;10;;;;;Sininen, jossa kasi valkoista pystysuoraa aaltoviirua
IA;680010008;Raisio;Tuomala;KM;19000;8;6718440;3235246;17;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;10;6;;;;;"Hauta 1; sininen kaksoishelmi"
IA;680010008;Raisio;Tuomala;KM;19000;2530;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;10;;;;;;Raidalline, keltaista, sinist„, punaista, valkoista. Pohja vihert„v„ sininen, keltainen, valkoinen, punainen raitavy”hyke p„„ll„.
IA;680010008;Raisio;Tuomala;KM;19000;890;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;7;;;;;;"Ruutul”yt”; sininen, soikean py”re„. Rengasmainen sininen nrolla 1573; pieni sininen tynnyrim„inen nrolla :1749, py”re„ tummansininen puolikas nrolla 1935, py”re„ pieni tummansin. :2490, vihert„v„ kasoishelmi nrolla :2489, useita sinisi„ p„„numeron lopuss"
IA;680010008;Raisio;Tuomala;KM;19000;5;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;8;;;Hauta 1, sinisen helmen puolikas, kappale my”s nrolla 4
IA;680010008;Raisio;Tuomala;KM;19000;3015;6718440;3235246;17;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;10;11;;;;;Vihre„ pohja, silmiss„ keltainen keskus ja sen ymp„rill„ valkoiset ja mustat s„teet.
IA;680010008;Raisio;Tuomala;KM;19000;19;6718440;3235246;17;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;6;9;;;;;Hauta 1, harmaanvalkoista lasimassaa
