Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Stray find;Cairn;Hoard;Other context;Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);PhotoID;X;Y
IA;853010005;Turku;Kirkkomäki;KM;19272;113;6715213;3241394;13;Bronze artefacts;"Riipus; Karhunhammasriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;45;;;;;;Häränsilmäleimoja;KM 19272_113;22,29363688;60,4644978
IA;853010005;Turku;Kirkkomäki;KM;19272;111;6715213;3241394;13;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;7;8;10;Fasetoitu nuppi, pienehkö;KM 19272_111;22,29363688;60,4644978
IA;853010005;Turku;Kirkkomäki;KM;19272;90;6715213;3241394;13;Bronze artefacts;"Kaularengas; Kierretty";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;55;;;Kierrettyä varrasta;KM 19272_90;22,29363688;60,4644978
IA;853010005;Turku;Kirkkomäki;KM;19272;32;6715213;3241394;13;Bronze artefacts;"Solki; Vyönsolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;28;33;;;;;Tyylitelty eläimen pää;KM 19272_32;22,29363688;60,4644978
IA;853010005;Turku;Kirkkomäki;KM;19272;166;6715213;3241394;13;Bronze artefacts;"Riipus; Karhunhammasriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;36;;;Kärkiosa. Tulessa ollut.;KM 19272_166;22,29363688;60,4644978
IA;853010005;Turku;Kirkkomäki;KM;19272;224;6715213;3241394;13;Bronze artefacts;"Hela; Gotlantilainen eläinhela";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;35;;;;;;Osin sulanut;KM 19272_224;22,29363688;60,4644978
IA;853010016;Turku;Kaerla Mulli;KM;15208;159;6716477;3240756;22;Bronze artefacts;Rannerengas;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;50;20;;Osin sulanut, piste- ja viivakoristelua;KM 15208_159;22,28043465;60,47539445
IA;853010016;Turku;Kaerla Mulli;KM;15208;162;6716477;3240756;22;Bronze artefacts;Pronssiesine;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;45;;17;;;;Litteä, pyöreä pronssiesine, sisältä ontto, liljakoristelua, ei rautakautinen;KM 15208_162;22,28043465;60,47539445
IA;853010016;Turku;Kaerla Mulli;KM;15208;164;6716477;3240756;22;Bronze artefacts;"Riipus; Karhunhammasriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;;KM 15208_164;22,28043465;60,47539445
IA;853010016;Turku;Kaerla Mulli;KM;15208;166;6716477;3240756;22;Bronze artefacts;"Solki; Valmunuppinen kaarisolki";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;22;18;;Tappikoristeinen;KM 15208_166;22,28043465;60,47539445
IA;853010016;Turku;Kaerla Mulli;KM;15208;167;6716477;3240756;22;Bronze artefacts;"Hela; Rosettihela";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;16;17;2;;;;;KM 15208_167;22,28043465;60,47539445
IA;853010016;Turku;Kaerla Mulli;KM;15208;155;6716477;3240756;22;Bronze artefacts;"Hela; Hihnan päätehela";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;60;12;9;;;;Ajoitus?;KM 15208_155;22,28043465;60,47539445
IA;853010016;Turku;Kaerla Mulli;KM;15208;155;6716477;3240756;22;Bronze artefacts;"Rannerengas; Massiivinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;60;30;;Pisteleimakoristelu;KM 15208_155;22,28043465;60,47539445
IA;853010016;Turku;Kaerla Mulli;KM;15208;154;6716477;3240756;22;Bronze artefacts;"Helmi; Sarjahelmi pronssia";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;35;15;;60;7;4;;KM 15208_154;22,28043465;60,47539445
IA;853010016;Turku;Kaerla Mulli;KM;15208;152;6716477;3240756;22;Bronze artefacts;Rannerengas;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;60;7;4;;KM 15208_152;22,28043465;60,47539445
IA;853010031;Turku;Saramäki;KM;15396;129;6718584;3243430;25;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;49;36;;;;;Koristelematon hevosenkenkäsolki, fasetoidut nupit;KM 15396_129;22,32617605;60,49595143
IA;853010031;Turku;Saramäki;KM;15396;10;6718584;3243430;25;Bronze artefacts;Hevosenkenkäsolki;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;25;21;;Päät katkenneet, neulan tyvi leveäkantainen ja siinä pisteviivaa, poikkileikkaus rombimainen;KM 15396_10;22,32617605;60,49595143
IA;853010031;Turku;Saramäki;KM;15189;136;6718584;3243430;25;Bronze artefacts;Hevosenkenkäsolki;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;1;TRUE;36;;;;;;Toinen nuppi katkennut ja erillään, kehällä kolmiopistekoristelua ja pisteviivaa, savitiivistettä, liitupiipun kappaleita, eläinten ja ihmisen hampaita, savirenkaan katkelma, (:82), tuohta, hopearahoja, nahkaa, kangasta, pääkalloa;KM 15189_136;22,32617605;60,49595143
IA;853010031;Turku;Saramäki;KM;15396;125;6718584;3243430;25;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;38;28;;;;;Fasetoidut nupit, joissa rombi ja piste, soljessa viiva- ja pistekoristelua, kangasta mukana: kaksi eri kankaanpalaa yhdistetty soljella, samnalainen solki alanrolla 127 samasta haudasta, kiinnitys peilikuvana tälle;KM 15396_125;22,32617605;60,49595143
IA;864010003;Akaa;Kirkkomäki;KM;15181;4;6788116;3331681;91;Bronze artefacts;"Hevosenkenkäsolki; Rullapäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;75;4;;;KM 15181_4;23,86889173;61,16562272
IA;864010003;Akaa;Kirkkomäki;KM;15181;5;6788116;3331681;91;Bronze artefacts;"Rannerengas; Spiraalirannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;230;6;;Suoraksi väännetty, kolmiomaine poikkileikkaus;KM 15181_5;23,86889173;61,16562272
IA;887010033;Urjala;Häihälä 1;KM;21214;1;6780590;3309104;105;Bronze artefacts;"Rannerengas; Massiivinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;TRUE;;;;;;;Tasaleveä, leimakoristelua;KM 21214_1;23,45778838;61,08787025
IA;89010007;Heinola;Kumpeli;KM;23200;5;6788900;3447250;80;Bronze artefacts;Ketjunkantaja;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;erikoinen;KM 23200_5;26,01556238;61,20529333
IA;89010007;Heinola;Kumpeli;KM;23200;2;6788900;3447250;80;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Siksak-viivaa;KM 23200_2;26,01556238;61,20529333
IA;89010007;Heinola;Kumpeli;KM;23200;1;6788900;3447250;80;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren D";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;70;59;;;;;tulessa ollut;KM 23200_1;26,01556238;61,20529333
IA;89010007;Heinola;Kumpeli;KM;23200;2;6788900;3447250;80;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Siksak-viivaa;KM 23200_2;26,01556238;61,20529333
IA;89010007;Heinola;Kumpeli;KM;23200;3;6788900;3447250;80;Bronze artefacts;"Rannerengas; Tasaleveä";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti, suoria viivoja, suoristettu;KM 23200_3;26,01556238;61,20529333
IA;89010007;Heinola;Kumpeli;KM;23200;4;6788900;3447250;80;Bronze artefacts;"Rannerengas; Spiraalirannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti. Kapeaa harjavaa varrasta;KM 23200_4;26,01556238;61,20529333
IA;895010035;Uusikaupunki;Patraistenmäki (Palppa V);KM;17795;4;6759587;3207154;10;Bronze artefacts;"Solki; Valmunuppinen kaarisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;64;26;;;Katkelma jalasta/varresta, päällä sulanut pronssimöykky, osittain sulanut ja deformoitunut;KM 17795_4;21,60786373;60,83762595
IA;895010035;Uusikaupunki;Patraistenmäki (Palppa V);KM;14108;88;6759587;3207154;10;Bronze artefacts;"Riipus; kelloriipus";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;18;21;;;;;Peltimäisen oloinen, onko kello vai tiuku vai kelloriipus vai joku kellomainen hela?6;KM 14108_88;21,60786373;60,83762595
IA;895010045;Uusikaupunki;Pietilä;;22106;170;6758549;3207621;15;Bronze artefacts;Ketjunkantaja;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;38;17;7;;;;Kivikoski abb. 774. Helminauhanjakaja vrt Luistari?;22106_170;21,61797635;60,82869516
IA;895010045;Uusikaupunki;Pietilä;;22106;351;6758549;3207621;15;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Shaman.variantti;22106_351;21,61797635;60,82869516
IA;895010045;Uusikaupunki;Pietilä;;22106;227;6758549;3207621;15;Bronze artefacts;"Riipus; Ristikkoriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Kivikoski abb. 777;22106_227;21,61797635;60,82869516
IA;895010045;Uusikaupunki;Pietilä;;22106;242;6758549;3207621;15;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren C";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;52;;;;;;Osin sulanut, mutta ei ehkä tappeja kehällä, jolloin olisi C-tyyppi. Muutenkin pienempi ja sirompi kuin klassinen D.;22106_242;21,61797635;60,82869516
IA;895010045;Uusikaupunki;Pietilä;;22106;246;6758549;3207621;15;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Katkelma, verkkokuvio, siksak;22106_246;21,61797635;60,82869516
IA;895010045;Uusikaupunki;Pietilä;;22106;247;6758549;3207621;15;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;"Katkelma, verkkokuvio, siksak; pienempi kuin ed.";22106_247;21,61797635;60,82869516
IA;895010045;Uusikaupunki;Pietilä;;22106;85;6758549;3207621;15;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti, kehä kuusikulmainem poikkileikk. Särmikäs nuppi,jossa neljä tappia,;22106_85;21,61797635;60,82869516
IA;895010045;Uusikaupunki;Pietilä;;22106;248;6758549;3207621;15;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Kuusikulmainen kehä, Salmo 7 särmänuppinen;22106_248;21,61797635;60,82869516
IA;895010045;Uusikaupunki;Pietilä;;22106;259;6758549;3207621;15;Bronze artefacts;"Solki; Pyöreä kupurasolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragm. Ehkä D tai F.;22106_259;21,61797635;60,82869516
IA;895010045;Uusikaupunki;Pietilä;;22106;333;6758549;3207621;15;Bronze artefacts;"Riipus; Ristikkoriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Kivikoski abb. 777;22106_333;21,61797635;60,82869516
IA;895010049;Uusikaupunki;Retkenkallio;KM;15131;2;6757995;3208727;12,5;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;1;TRUE;53;43;2;;;;;KM 15131_2;21,63904951;60,82455648
IA;895010049;Uusikaupunki;Retkenkallio;KM;15131;1;6757995;3208727;12,5;Bronze artefacts;"Riipus; Ristinmuotoinen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;1;TRUE;38;34;2;;;;Kansallismuseon perusnäyttelyssä, ei kuvaa;KM 15131_1;21,63904951;60,82455648
IA;895010049;Uusikaupunki;Retkenkallio;KM;15131;3;6757995;3208727;12,5;Bronze artefacts;"Riipus; Karhunhammasriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;1;TRUE;68;27;11;;;;Kansallismuseon perusnäyttelyssä, ei kuvaa;KM 15131_3;21,63904951;60,82455648
IA;895010050;Uusikaupunki;Kaunisto;KM;6696;2;6757662;3209068;15;Bronze artefacts;Hevosenkenkäsolki;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;FALSE;;;;;70;;Isokokoinen hevosenkenkäsolki, jonka nupissa on kulmikkaita tappeja ja häränsilmiä. Nuppi sivuista särmikäs. Kehässä kuusi kehänsuuntaista pisteriviä;KM 6696_2;21,64578857;60,82183052
IA;895010050;Uusikaupunki;Kaunisto;KM;6696;1;6757662;3209068;15;Bronze artefacts;"Solki; Pyöreä kupurasolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;;70;;;;;Pyöreä kupurasolki, mahdollisesti B- tai C-tyyppiä. Käärmekuviossa ja reunoissa nyörikuviota. Käärmeiden päässä häränsilmät. Ristien päissä kolmiomaiset kohoumat.;KM 6696_1;21,64578857;60,82183052
IA;895010056;Uusikaupunki;Kalmumäki;KM;14145;11;6755826;3209905;12,5;Bronze artefacts;"Kaularengas; Kierretty";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;36;;;Kierretty, kapea, halkaisja n. 5 mm.;KM 14145_11;21,66384479;60,80603588
IA;895010056;Uusikaupunki;Kalmumäki;KM;14145;5;6755826;3209905;12,5;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren C-D välimuoto";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;28;26;;;KM 14145_5;21,66384479;60,80603588
IA;895010056;Uusikaupunki;Kalmumäki;KM;14145;2;6755826;3209905;12,5;Bronze artefacts;"Solki; Ratassolki";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;55;21;;Kaksi kohovyötä kiertää reunaa. Memeliläinen.;KM 14145_2;21,66384479;60,80603588
IA;895010060;Uusikaupunki;Aitankallio;KM;18291;107;6755735;3210459;15;Bronze artefacts;"Solki; Kaarisolki; Kiertojalkasolki";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;88;38;;;;;;KM 18291_107;21,67411315;60,80562601
IA;895010060;Uusikaupunki;Aitankallio;KM;18291;54;6755735;3210459;15;Bronze artefacts;"Solki; Kaarisolki; Kiertojalkasolki";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;70;;;Tasaleveä kaari, jossa kaksi lankakierrettä;KM 18291_54;21,67411315;60,80562601
IA;895010060;Uusikaupunki;Aitankallio;KM;16947;20;6755735;3210459;15;Bronze artefacts;"Solki; Kaarisolki";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;77;37;;;;;Kolmessa osassa, jalassa uurekoristelua;KM 16947_20;21,67411315;60,80562601
IA;895010060;Uusikaupunki;Aitankallio;KM;16947;17;6755735;3210459;15;Bronze artefacts;"Kaularengas; Varrasmainen";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Kahdessa osassa. Pyöreää varrasta, jonka paksuus 4 mm. Molemmissa päissä uurteita.;KM 16947_17;21,67411315;60,80562601
IA;895010060;Uusikaupunki;Aitankallio;KM;16513;1;6755735;3210459;15;Bronze artefacts;"Solki; Kaarisolki; Suorajalkainen kaarisolki";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;;;;40;5;8;Kaaressa poikkiviivoja, fasetoitu, akseli ja neula puuttuvat;KM 16513_1;21,67411315;60,80562601
IA;895010069;Uusikaupunki;Kirkonloukas;KM;16515;1;6752194;3210929;15;Bronze artefacts;"Solki; Rapusolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;42;24;;;;;Koristelu uurteita ja häränsilmäleimoja;KM 16515_1;21,68796627;60,77432522
IA;895040004;Uusikaupunki;Nissilä;KM;15170;1;6758603;3208129;20;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;73;63;19;;;;;KM 15170_1;21,62719258;60,82955074
IA;908010001;Valkeakoski;Rapola;KM;14860;2;6792119;3341979;110;Bronze artefacts;Rannerengas;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 14860_2;24,05661078;61,20578617
IA;908010001;Valkeakoski;Rapola;KM;15188;89;6792119;3341979;110;Bronze artefacts;"Ketjunkantaja; Kaksoisspiraali";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;FALSE;;;;32;23;4;Pistekoristelua;KM 15188_89;24,05661078;61,20578617
IA;908010001;Valkeakoski;Rapola;KM;14966;17;6792119;3341979;110;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Puolikas, pääty;KM 14966_17;24,05661078;61,20578617
IA;908010008;Valkeakoski;Hiittiänmäki;KM;20900;265;6787921;3339644;90;Bronze artefacts;"Hevosenkenkäsolki; Rullapäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;TRUE;37;;;;;;;KM 20900_265;24,01679478;61,16721426
IA;908010008;Valkeakoski;Hiittiänmäki;KM;20900;204;6787921;3339644;90;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;TRUE;45;42;4;;;;Röykkiö I5;KM 20900_204;24,01679478;61,16721426
IA;908010008;Valkeakoski;Hiittiänmäki;KM;20900;280;6787921;3339644;90;Bronze artefacts;"Kaularengas; Kierretty";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;;;;71;14;;Fragmentti;KM 20900_280;24,01679478;61,16721426
IA;908010008;Valkeakoski;Hiittiänmäki;KM;20900;130;6787921;3339644;90;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;TRUE;45;42;4;;;;Pisteympyröitä. Röykkiö I5.;KM 20900_130;24,01679478;61,16721426
IA;908010008;Valkeakoski;Hiittiänmäki;KM;20900;314;6787921;3339644;90;Bronze artefacts;"Rannerengas; Tasaleveä";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;3;FALSE;;;;67;14;7;Fragmentti, sulanut;KM 20900_314;24,01679478;61,16721426
IA;908010008;Valkeakoski;Hiittiänmäki;KM;20900;225;6787921;3339644;90;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;;;;25;27;12;Keskiosa. Röykkiö I5?;KM 20900_225;24,01679478;61,16721426
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;302;6788131;3340294;85;Bronze artefacts;"Solki; Vyönsolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;33;25;6;;;;Neula rautaa;KM 15141_302;24,02867797;61,16936171
IA;912010031;Sastamala;Tulonen;KM;6671;56;6821354;3289223;65;Bronze artefacts;"Hela; Tupen hela";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;3;FALSE;;;;;;;Kaksi palaa koristeltua pronssilevyä. Mahdollisesti puukon tupesta. Koristeena pisteviivaa ja kolmiopisteleimoja. Reunassa pieni niitti.;KM 6671_56;23,04449001;61,44267302
IA;912010031;Sastamala;Tulonen;KM;6671;8;6821354;3289223;65;Bronze artefacts;Pronssispiraali;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;22;5;;Spiraaliksi kierrettyä pronssilankaa.;KM 6671_8;23,04449001;61,44267302
