Phase,Site id,Municipality,Site name,Collection,Main number,Subnumber,p,i,z,m1,m2,m3,n1,n2,n3,n4,p1,p2,r1,r2,Category,Type,Subtype,Subtype (Finnish),Certainty,Integrity,Length (mm),Width (mm),Thickness (mm),Fragment length (mm),Fragment width (mm),Fragment thickness (mm),Other notes (Finnish),PhotoID,X,Y,Length,Mon1,Mon2,Mon3,Mon4,Mon5,Mon6,Main temper (Finnish),Other tempers (Finnish),Count (1-10),Count (10-100),Count (>100),Ajoitusperuste,Subtype 2,Subtype 2 (Finnish)
BA,Kaukola 18,Kaukola,Kyöstälänharju,KM,7650,3-27,6779166.0,3648664.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 7650_3-27,"29,75307669","61,09348824",,,,,,,,kivimurska,,False,True,False,,,
BA,785010007,Vaala,Nimisjärvi Raappana,KM,7683,1,7158060.0,3489560.0,125,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 7683_1,"26,77901523","64,52075769",,,,,,,,talkki,,True,False,False,,,
BA,785010008,Vaala,Nimisjärvi Sillankorva,KM,7683,19-23,7157900.0,3490030.0,123,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,1.0,,,,,,,,,KM 7683_19-23,"26,78881403","64,5193369",,,,,,,,talkki,,True,False,False,,,
BA,785010008,Vaala,Nimisjärvi Sillankorva,KM,7683,2-13,7157900.0,3490030.0,123,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,1.0,,,,,,,,,KM 7683_2-13,"26,78881403","64,5193369",,,,,,,,talkki,,False,True,False,,,
BA,785010010,Vaala,Nimisjärvi Niemelänniemi,KM,7683,14-18,7158160.0,3490120.0,123,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 7683_14-18,"26,7906703","64,5216717",,,,,,,,asbesti,,True,False,False,,,
BA,211010004,Kangasala,Pohtiolampi ja Tiilitehdas,KM,7757,1-61,6819197.0,3346749.0,88,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,karsta (47),KM 7757_1-61,"24,12304656","61,45037381",,,,,,,,kivimurska,"kiille, orgaaninen",False,False,True,,,
BA,Kaukola 18,Kaukola,Kyöstälänharju,KM,7815,6-12,6779166.0,3648664.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 7815_6-12,"29,75307669","61,09348824",,,,,,,,hiekka,,False,True,False,,,
BA,211010004,Kangasala,Pohtiolampi ja Tiilitehdas,KM,7964,1-169,6819197.0,3346749.0,88,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 7964_1-169,"24,12304656","61,45037381",,,,,,,,kivimurska,orgaaninen,False,False,True,,,
BA,853010019,Turku,Maaria Kärsämäki,KM,8068,"1-154, 157-167",6716949.0,3241201.0,25,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,2.0,,,,,,,,,"KM 8068_1-154, 157-167","22,28788502","60,47990205",,,,,,,,kivimurska,,False,False,True,,,
BA,Kaukola 17,Kaukola,Nököpelto,KM,8199,9-19,6779916.0,3647549.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 8199_9-19,"29,73301265","61,10063032",,,,,,,,hiekka,,True,False,False,,,
BA,Kaukola 15,Kaukola,Kankaanmäki,KM,8341,4-18,6778677.0,3648046.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,karsta (18),KM 8341_4-18,"29,74125501","61,08933758",,,,,,,,kivimurska,,True,False,False,,,
BA,785010014,Vaala,Nimisjärvi Puhakka,KM,8645,1-26,7159660.0,3488960.0,123,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,1.0,,,,,,,,,KM 8645_1-26,"26,76639757","64,5350899",,,,,,,,talkki,,True,False,False,,,
BA,577010024,Paimio,Toispuolojannummi,KM,8696,4-6,6716468.0,3263603.0,"40,5",False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,2.0,,,,,,,,,KM 8696_4-6,"22,69466517","60,48935369",,,,,,,,kivimurska,,True,False,False,,,
BA,853010019,Turku,Maaria Kärsämäki,KM,8772,1-36,6716949.0,3241201.0,25,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,2.0,,,,,,,,,KM 8772_1-36,"22,28788502","60,47990205",,,,,,,,kivimurska,,True,False,False,,,
BA,853010019,Turku,Maaria Kärsämäki,KM,8773,1-916,6716949.0,3241201.0,25,False,False,False,False,False,False,False,False,True,False,False,Pottery,Coastal Bronze Age pottery,Lausitz Ware,maljatyyppi,1.0,,,,,,,,,KM 8773_1-916,"22,28788502","60,47990205",,,,,,,,hiekka,,False,False,True,,,
BA,853010019,Turku,Maaria Kärsämäki,KM,8773,1-916,6716949.0,3241201.0,25,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,2.0,,,,,,,,"kiillotettu (581), karsta (873)",KM 8773_1-916,"22,28788502","60,47990205",,,,,,,,kivimurska,,False,False,True,,,
BA,49010037,Espoo,Putkars,KM,8822,15,6682379.0,3362988.0,45,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,2.0,,,,,,,,,KM 8822_15,"24,52397679","60,22977714",,,,,,,,kivimurska,,False,True,False,,,
BA,Kurkijoki 52,Kurkijoki,Kuuppala Kalmistomäki Räkköläinen,KM,8885,1-72,6801173.0,3656025.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 8885_1-72,"29,90747668","61,28788121",,,,,,,,kivimurska,,True,False,False,,,
BA,577010024,Paimio,Toispuolojannummi,KM,8955,1-269,6716468.0,3263603.0,"40,5",False,False,False,False,False,False,False,False,True,False,False,Pottery,Coastal Bronze Age pottery,Lausitz Ware,maljatyyppi,2.0,,,,,,,,258,KM 8955_1-269,"22,69466517","60,48935369",,,,,,,,hiekka,,True,False,False,,,
BA,577010024,Paimio,Toispuolojannummi,KM,8955,1-269,6716468.0,3263603.0,"40,5",False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,1.0,,,,,,,,,KM 8955_1-269,"22,69466517","60,48935369",,,,,,,,kivimurska,,False,False,True,,,
BA,785010014,Vaala,Nimisjärvi Puhakka,KM,9364,1-9,7159660.0,3488960.0,123,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,1.0,,,,,,,,,KM 9364_1-9,"26,76639757","64,5350899",,,,,,,,talkki,,True,False,False,,,
BA,577010024,Paimio,Toispuolojannummi,KM,9390,1-266,6716468.0,3263603.0,"40,5",False,False,False,False,False,False,False,False,True,False,False,Pottery,Coastal Bronze Age pottery,Lausitz Ware,maljatyyppi,2.0,,,,,,,,tasapohja (52),KM 9390_1-266,"22,69466517","60,48935369",,,,,,,,kivimurska,,False,True,False,,,
BA,577010024,Paimio,Toispuolojannummi,KM,9390,1-266,6716468.0,3263603.0,"40,5",False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,1.0,,,,,,,,tasapohja (26),KM 9390_1-266,"22,69466517","60,48935369",,,,,,,,kivimurska,,False,False,True,,,
BA,577010024,Paimio,Toispuolojannummi,KM,9390,1-266,6716468.0,3263603.0,"40,5",False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,1.0,,,,,,,,,KM 9390_1-266,"22,69466517","60,48935369",,,,,,,,kvartsi- ja maasälpärouhe,,True,False,False,,,
BA,Johannes 17,Johannes,Väntsi,KM,9564,1-20,6714200.0,3598592.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 9564_1-20,"28,79254004","60,52645163",,,,,,,,talkki,,True,False,False,,,
BA,211010006,Kangasala,Sepänjärvi 1,KM,9604,1-95,6819282.0,3346633.0,90,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 9604_1-95,"24,12080425","61,4510897",,,,,,,,hiekka,"kiille, shamotti",False,False,True,,,
BA,577010026,Paimio,Alastalo-Keskitalo,KM,9971,1-2,6716294.0,3263024.0,40,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 9971_1-2,"22,68437007","60,48745653",,,,,,,,kivimurska,,True,False,False,,,
BA,912010022,Sastamala,Haapakallio,KM,10401,1-8,6811222.0,3282245.0,59,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 10401_1-8,"22,92587533","61,34812455",,,,,,,,hiekka,,True,False,False,,,
BA,586010024,Salo,Varemäki,KM,10579,,6687559.0,3292674.0,50,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Coastal Bronze Age pottery,pronssikautinen,1.0,,,,,,,,,KM 10579_,"23,25219192","60,24645678",,,,,,,,hiekka,,True,False,True,,,
BA,602010030,Kaarina,Rungon Koskenhaka,KM,10605,1-162,6710115.0,3251097.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,nähty HY arla (125),KM 10605_1-162,"22,47580736","60,42498732",,,,,,,,,,False,False,False,,,
BA,541010001,Nurmes,Suomalanniemi,KM,10641,1-17,7039868.0,3619989.0,95,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,kuonaantunut (7),KM 10641_1-17,"29,40120635","63,44054385",,,,,,,,luu,hiekka,True,False,False,,,
BA,Kurkijoki 52,Kurkijoki,Kuuppala Kalmistomäki Räkköläinen,KM,10670,1-189,6801173.0,3656025.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 10670_1-189,"29,90747668","61,28788121",,,,,,,,kivimurska,,False,True,False,,,
BA,Kurkijoki 52,Kurkijoki,Kuuppala Kalmistomäki Räkköläinen,KM,10872,1-118,6801173.0,3656025.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 10872_1-118,"29,90747668","61,28788121",,,,,,,,hiekka,,True,False,False,,,
BA,165010008,Janakkala,Irjala,KM,11062,1-283,6751902.0,3363256.0,84,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 11062_1-283,"24,48078555","60,8532385",,,,,,,,shamotti,,True,False,False,,,
BA,uusi 3186,Raahe,Alpua,KM,11239,,7148304.0,3414513.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,1.0,,,,,,,,karsta,KM 11239_,"25,22235685","64,4226592",,,,,,,,talkki,kiille,True,False,False,,,
BA,uusi 3275,Solomanni,Viheriätie,KM,11369,1-89,6882744.0,3884554.0,,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 11369_1-89,"34,31252573","61,85653152",,,,,,,,asbesti,,True,False,False,,,
BA,uusi 3275,Solomanni,Viheriätie,KM,11369,1-89,6882744.0,3884554.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 11369_1-89,"34,31252573","61,85653152",,,,,,,,hiekka,,False,False,False,,,
BA,79010001,Harjavalta,Kaunismäki A ja B,KM,11506,1-39,6809580.0,3233211.0,30,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,2.0,,,,,,,,"karsta (17,18)",KM 11506_1-39,"22,01523855","61,30294469",,,,,,,,kivimurska,,False,True,False,,,
BA,220010054,Raasepori,Råckers,KM,11561,,6666558.0,3315134.0,25,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,3.0,,,,,,,,,KM 11561_,"23,67609023","60,06910701",,,,,,,,kvartsi- ja maasälpärouhe,,True,True,False,,,
BA,79010001,Harjavalta,Kaunismäki A ja B,KM,11594,1-400,6809580.0,3233211.0,30,False,False,False,False,False,False,False,False,True,False,False,Pottery,Coastal Bronze Age pottery,Lausitz Ware,maljatyyppi,1.0,,,,,,,,"reunapala (49,292,298,299,305,319), karsta (298)",KM 11594_1-400,"22,01523855","61,30294469",,,,,,,,hiekka,,False,True,False,,,
BA,1000032998,Mynämäki,Nihattula,KM,11909,1-2,6740644.0,3226546.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,1.0,,,,,,,,,KM 11909_1-2,"21,98960272","60,68208718",,,,,,,,hiekka,,True,False,False,,,
BA,738010004,Sauvo,Pellonpää 1,KM,12333,4,6694360.0,3261413.0,,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Coastal Bronze Age pottery,pronssikautinen,2.0,,,,,,,,,KM 12333_4,"22,68127241","60,29020861",,,,,,,,kivimurska,,True,False,True,,,
BA,613010040,Porvoo,Böle,KM,12359,1-160,6702770.0,3433160.0,10,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 12359_1-160,"25,78322962","60,43033691",,,,,,,,asbesti,,True,False,False,,,
BA,613010040,Porvoo,Böle,KM,12359,1-160,6702770.0,3433160.0,10,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,tekstiilipainanne,KM 12359_1-160,"25,78322962","60,43033691",,,,,,,,orgaaninen,,True,False,False,,,
BA,853010019,Turku,Maaria Kärsämäki,KM,12882,1-447,6716949.0,3241201.0,25,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,2.0,,,,,,,,karsta (382),KM 12882_1-447,"22,28788502","60,47990205",,,,,,,,kivimurska,,False,False,True,,,
BA,439010021,Pälkäne,Saksala Isosaari,KM,12883,1-6,6801135.0,3376445.0,89,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 12883_1-6,"24,69128156","61,29903711",,,,,,,,hiekka,,True,False,False,,,
BA,246010001,Savonlinna,Vehkaranta,KM,13061,1-145,6878610.0,3610748.0,"82,5",False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Sirnihta Ware,Sirnihta,2.0,,,,,,,,,KM 13061_1-145,"29,11043521","61,99774927",,,,,,,,vuolukivi,,False,True,False,,,
BA,18010058,Askola,Taka-Piskulan Ruoksmaa,KM,13067,1-871,6718060.0,3423120.0,30,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 13067_1-871,"25,59505609","60,56573385",,,,,,,,kivimurska,,False,True,False,,,
BA,853010019,Turku,Maaria Kärsämäki,KM,13075,1-2027,6716949.0,3241201.0,25,False,False,False,False,False,False,False,False,True,False,False,Pottery,Coastal Bronze Age pottery,Lausitz Ware,maljatyyppi,3.0,,,,,,,,kokoonliimattu astian osa (1684),KM 13075_1-2027,"22,28788502","60,47990205",,,,,,,,hiekka,,False,True,False,,,
BA,890010010,Utsjoki,Niemelä,KM,13289,1-10,7759456.0,3503182.0,70,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Kjelmöy Ware,Kjelmöy,1.0,,,,,,,,"karsta (1,2,3,4)",KM 13289_1-10,"27,07847725","69,91340592",,,,,,,,asbesti,,False,True,False,,,
BA,18010058,Askola,Taka-Piskulan Ruoksmaa,KM,13303,1-339,6718060.0,3423120.0,30,False,False,False,False,False,False,False,True,True,False,False,Pottery,Coastal Bronze Age pottery,Paimio Ware,Paimio,2.0,,,,,,,,"karsta (328,332,333,334)",KM 13303_1-339,"25,59505609","60,56573385",,,,,,,,kivimurska,,False,True,False,,,
BA,778010002,Suonenjoki,Pohjoisniemi,KM,13346,,6952520.0,3496660.0,100,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 13346_,"26,93147351","62,67702401",,,,,,,,asbesti,,True,False,False,,,
BA,439010021,Pälkäne,Saksala Isosaari,KM,13407,1-124,6801135.0,3376445.0,89,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 13407_1-124,"24,69128156","61,29903711",,,,,,,,hiekka,,False,True,False,,,
BA,211010003,Kangasala,Huutijärvi,KM,13433,1-116,6819364.0,3346376.0,95,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,sisäpintakoristelua (166),KM 13433_1-116,"24,11592413","61,45172275",,,,,,,,hiekka,"kiille, orgaaninen",False,False,True,,,
BA,494010040,Muhos,Halosentörmä,KM,13606,1-8,7200150.0,3442850.0,"32,5",False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 13606_1-8,"25,78968889","64,89353249",,,,,,,,orgaaninen,,False,True,False,,,
BA,601010012,Pihtipudas,Madeneva,KM,13887,98,7031680.0,3427980.0,115,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 13887_98,"25,55646993","63,37993891",,,,,,,,orgaaninen,asbesti,True,False,False,,,
BA,601010012,Pihtipudas,Madeneva,KM,13887,84-91,7031680.0,3427980.0,115,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,,KM 13887_84-91,"25,55646993","63,37993891",,,,,,,,asbesti,,True,False,False,,,
BA,164010001,Kurikka,Majamäki/Sikaniemi,KM,13945,1-55,6946508.0,3279623.0,87,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Kjelmöy Ware,Kjelmöy,2.0,,,,,,,,47,KM 13945_1-55,"22,71011121","62,55730559",,,,,,,,kiille,,True,False,False,,,
BA,691010058,Reisjärvi,Hylkiranta Luotola,KM,14210,1-462,7058395.0,3401535.0,115,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,,KM 14210_1-462,"25,01141639","63,6131358",,,,,,,,talkki,"kiille,asbesti",True,False,False,,,
BA,777010027,Suomussalmi,Kellolaisten Tuli,KM,14246,1-3,7237822.0,3614945.0,199,False,False,False,False,False,False,False,True,False,False,False,Pottery,Lovozero Ware,Lovozero Ware,Lovozero,2.0,,,,,,,,,KM 14246_1-3,"29,45323205","65,21632654",,,,,,,,asbesti,,True,False,False,,,
BA,426010002,Liperi,Juvonen,KM,14254,1-9,6950954.0,3613909.0,80,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,karsta (3),KM 14254_1-9,"29,2180228","62,64544795",,,,,,,,asbesti,,False,True,False,,,
BA,1000001326,Sulkava,Ruunapäänniemi,KM,14309,1-423,6854060.0,3574000.0,80,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,2.0,,,,,,,,reunapala (285),KM 14309_1-423,"28,39930057","61,78646612",,,,,,,,kivimurska,,False,True,False,,,
BA,699010160,Rovaniemi,Vanhamaa,KM,14312,1-63,7378410.0,3443210.0,76,False,False,False,False,False,False,False,True,False,False,False,Pottery,Lovozero Ware,Lovozero Ware,Lovozero,1.0,,,,,,,,,KM 14312_1-63,"25,72070059","66,49191926",,,,,,,,asbesti,,False,True,False,,,
BA,320010069,Kemijärvi,Anttila 1 ja 2,KM,14344,1-212,7365320.0,3512850.0,132,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,1.0,,,,,,,,karsta (6),KM 14344_1-212,"27,28343884","66,37950842",,,,,,,,talkki,kiille,False,False,True,,,
BA,320010069,Kemijärvi,Anttila 1 ja 2,KM,14344,1-212,7365320.0,3512850.0,132,False,False,False,False,False,False,False,True,False,False,False,Pottery,Lovozero Ware,Lovozero Ware,Lovozero,2.0,,,,,,,,,KM 14344_1-212,"27,28343884","66,37950842",,,,,,,,asbesti,,False,True,False,,,
BA,320010074,Kemijärvi,Juuniemi,KM,14345,1-84,7365260.0,3514770.0,130,False,False,False,False,False,False,False,True,False,False,False,Pottery,Lovozero Ware,Lovozero Ware,Lovozero,1.0,,,,,,,,c14-ajoitus (20),KM 14345_1-84,"27,32635626","66,37888647",,,,,,,,asbesti,,False,False,True,,,
BA,320010059,Kemijärvi,Luusuansaari 1-3,KM,14408,1-88,7376100.0,3516080.0,150,False,False,False,False,False,False,False,True,False,False,False,Pottery,Lovozero Ware,Lovozero Ware,Lovozero,1.0,,,,,,,,karsta (31),KM 14408_1-88,"27,35702588","66,47602819",,,,,,,,asbesti,,False,False,False,,,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14504,1-536,7237045.0,3614621.0,199,False,False,False,False,False,False,False,True,True,False,False,Pottery,Säräisniemi 2 Ware,Anttila Ware,Anttila,1.0,,,,,,,,pieni kokonainen astia (445),KM 14504_1-536,"29,44567113","65,2094768",,,,,,,,kiille,talkki,False,False,True,,,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14504,1-536,7237045.0,3614621.0,199,False,False,False,False,False,False,False,True,False,False,False,Pottery,Lovozero Ware,Lovozero Ware,Lovozero,1.0,,,,,,,,jotain outoa (214),KM 14504_1-536,"29,44567113","65,2094768",,,,,,,,asbesti,,False,False,True,,,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14504,1-536,7237045.0,3614621.0,199,False,False,False,False,False,False,False,False,True,True,False,Pottery,Säräisniemi 2 Ware,Luukonsaari Ware,Luukonsaari,1.0,,,,,,,,pohjapala (518),KM 14504_1-536,"29,44567113","65,2094768",,,,,,,,asbesti,,False,True,False,,,
BA,777010025,Suomussalmi,Kalmosärkkä,KM,14504,1-536,7237045.0,3614621.0,199,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,"karsta (286=Hela-142, 308)",KM 14504_1-536,"29,44567113","65,2094768",,,,,,,,kivimurska,"asbesti, orgaaninen",False,False,True,,,
BA,777010027,Suomussalmi,Kellolaisten Tuli,KM,14505,1-59,7237822.0,3614945.0,199,False,False,False,False,False,False,False,True,True,False,False,Pottery,Sarsa-Tomitsa Ware,Sarsa-Tomitsa Ware,ST,1.0,,,,,,,,,KM 14505_1-59,"29,45323205","65,21632654",,,,,,,,kivimurska,,False,True,False,,,
