Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish);X;Y
SA;165010069;KM;26065;1-7492;Janakkala;Taurula;6757104;3367519;87;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;;;FALSE;FALSE;TRUE;;24,55557343;60,90132726
SA;538010029;KM;26068;1-5;Nousiainen;Ampumarata;6735242;3227855;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pyheensilta Ware;Pyheensilta Ware;Pyheensilta;3;orgaaninen;;TRUE;FALSE;FALSE;;22,02094505;60,63468137
SA;481010017;KM;26070;1-3;Masku;Pasunkallion lammet;6727790;3236715;45;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;3;hiekka;orgaaninen;TRUE;FALSE;FALSE;;22,1922062;60,57395486
SA;538010015;KM;26073;1-10;Nousiainen;Kirjunpaju;6735824;3236235;30;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;;FALSE;TRUE;FALSE;;22,17273898;60,64548852
SA;246010002;KM;26082;;Savonlinna;Hangasmaankangas;6879368;3609382;82,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;FALSE;TRUE;FALSE;;29,08484951;62,0049423
SA;208010021;KM;26085;1-95;Kalajoki;Ketunhiedat;7113681;3354803;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;24,01849741;64,09231125
SA;208010021;KM;26085;1-95;Kalajoki;Ketunhiedat;7113681;3354803;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Pöljä Ware;Pöljä;1;asbesti;;FALSE;TRUE;FALSE;;24,01849741;64,09231125
SA;175010053;KM;26087;1-29;Kurikka;Kaijanmaa;6975526;3240240;65;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;orgaaninen;hiekka;TRUE;FALSE;FALSE;;21,90286325;62,79109996
SA;595010006;KM;26088;1-82;Pielavesi;Meijerinkangas;6999920;3482310;103;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;2;kivimurska;;TRUE;FALSE;FALSE;;26,64629095;63,10186326
SA;a165;KM;26092;;Kurikka;Mäntylä;6961538;3232737;55;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;;21,77862388;62,660727
SA;175010033;KM;26094;1-19;Kurikka;Keski-Mäntylä;6961410;3232850;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Comb Ware;Comb Ware;Ka ?;1;hiekka;;TRUE;FALSE;FALSE;;21,78102096;62,65966528
SA;175010033;KM;26094;1-19;Kurikka;Keski-Mäntylä;6961410;3232850;56;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;;21,78102096;62,65966528
SA;175010052;KM;26095;1-14;Kurikka;Tuomela;6968183;3250409;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;;22,11228943;62,73252831
SA;175010032;KM;26096;1-33;Kurikka;Järvimäki;6959832;3237156;71;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;hiekka;;FALSE;TRUE;FALSE;karsta (1);21,86712922;62,64866102
SA;175010032;KM;26096;1-33;Kurikka;Järvimäki;6959832;3237156;71;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;TRUE;FALSE;;21,86712922;62,64866102
SA;175010032;KM;26096;1-33;Kurikka;Järvimäki;6959832;3237156;71;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;2;shamotti;;TRUE;FALSE;FALSE;;21,86712922;62,64866102
SA;175010032;KM;26096;1-33;Kurikka;Järvimäki;6959832;3237156;71;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Pöljä Ware;Pöljä;1;asbesti;;TRUE;FALSE;FALSE;;21,86712922;62,64866102
SA;831010006;KM;26112;1-866;Taipalsaari;Vaateranta;6780780;3559700;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;28,10482092;61,13149316
SA;290010204;KM;26134;1-11;Kuhmo;Kotaniemi;7119669;3612552;159;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Pöljä Ware;Pöljä;3;asbesti;;TRUE;FALSE;FALSE;;29,31013774;64,15826674
SA;1000004242;KM;26146;1-13;Kuhmo;Ukonniemi;7116420;3614360;159;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;;29,34480806;64,12855386
SA;49010044;KM;26166;1-2;Espoo;Niittylän kansakoulu;6681978;3368225;26;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;2;orgaaninen;;FALSE;TRUE;FALSE;;24,61866438;60,22791044
SA;202010037;KM;26170;1-20;Turku;Pähkinämäki 2;6715450;3243615;19;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;hiekka;FALSE;TRUE;FALSE;;22,33356783;60,46803486
SA;853010008;KM;26171;1-27;Turku;Riihivainio;6716518;3242508;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;orgaaninen;kivimurska;FALSE;TRUE;FALSE;;22,31213079;60,47688327
SA;699010474;KM;26172;1-989;Rovaniemi;Riitakanranta;7374200;3455300;83;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;FALSE;FALSE;TRUE;;25,99369155;66,45615661
SA;699010474;KM;26172;1-989;Rovaniemi;Riitakanranta;7374200;3455300;83;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;FALSE;FALSE;TRUE;;25,99369155;66,45615661
SA;92010010;KM;26173;1-1830;Vantaa;Sandåker;6688673;3393159;23;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;hiekka;FALSE;FALSE;TRUE;reikä (121), koivuterva (1670), karsta (258, 702 C14-ajoitettu, 1508 C14-ajoitettu, ym);25,06479551;60,29527674
SA;92010010;KM;26173;1-1830;Vantaa;Sandåker;6688673;3393159;23;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;hiekka;FALSE;FALSE;TRUE;reikä (214), karsta (867,1662 ym);25,06479551;60,29527674
SA;696010007;KM;26220;1-840;Mikkeli;Neulaportti;6819920;3521960;85;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;talkki;FALSE;FALSE;TRUE;koivuterva (136,149,278);27,40898587;61,4866268
SA;409010036;KM;26222;1-37;Kristiinankaupunki;Lappfjärd-Björnåsen;6905340;3222090;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;TRUE;FALSE;;21,66220713;62,15084254
SA;423010016;KM;26224;1-48;Lieto;Kukkarkoski II;6725120;3251300;36;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Comb Ware;Comb Ware;Ka ?;1;kivimurska;orgaaninen;TRUE;FALSE;FALSE;;22,4607172;60,55936105
SA;532010003;KM;26226;1-3;Lahti;Kovalahti;6766400;3452360;76;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;2;shamotti;;TRUE;FALSE;FALSE;;26,11625998;61,00405636
SA;285010017;KM;26228;1-4;Kotka;Niskasuo;6719600;3489100;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;;26,79803065;60,58678986
SA;236010027;KM;26247;1-7;Kaustinen;Oosi N/Pönttöniitty;7058585;3330080;52,5;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Pöljä Ware;Pöljä;3;asbesti;;TRUE;FALSE;FALSE;;23,57306731;63,58770957
SA;236010002;KM;26250;1-2;Kaustinen;Kangas;7055998;3335286;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;TRUE;FALSE;FALSE;;23,68044304;63,56700305
SA;175010010;KM;26257;1-10;Kurikka;Mylläri 2;6959915;3236159;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Comb Ware;Comb Ware;Ka ?;1;orgaaninen;;FALSE;TRUE;FALSE;;21,8476367;62,6486905
SA;175010010;KM;26257;1-10;Kurikka;Mylläri 2;6959915;3236159;66;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;;21,8476367;62,6486905
SA;175010037;KM;26258;1-5;Kurikka;Kuusela;6959650;3236084;67;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;2;shamotti;;TRUE;FALSE;FALSE;;21,84659238;62,64626882
SA;175010039;KM;26260;1-4;Kurikka;Koski;6960077;3236576;72;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;kivimurska;;TRUE;FALSE;FALSE;;21,85548399;62,65043634
SA;175010039;KM;26260;1-4;Kurikka;Koski;6960077;3236576;72;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;2;shamotti;;TRUE;FALSE;FALSE;;21,85548399;62,65043634
SA;175010050;KM;26262;;Kurikka;Pitkäholma;6960028;3227947;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;21,68800129;62,64373214
SA;175010032;KM;26263;1-45;Kurikka;Järvimäki;6959832;3237156;71;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;kivimurska;;FALSE;TRUE;FALSE;;21,86712922;62,64866102
SA;175010032;KM;26263;1-45;Kurikka;Järvimäki;6959832;3237156;71;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;hiekka;FALSE;TRUE;FALSE;;21,86712922;62,64866102
SA;175010032;KM;26263;1-45;Kurikka;Järvimäki;6959832;3237156;71;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;;21,86712922;62,64866102
SA;175010032;KM;26263;1-45;Kurikka;Järvimäki;6959832;3237156;71;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;;21,86712922;62,64866102
SA;503010042;KM;26266;1-10;Mynämäki;Pyheensilta, Jokiranta;6746972;3224030;32,5;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pyheensilta Ware;Pyheensilta Ware;Pyheensilta;1;orgaaninen;hiekka;FALSE;TRUE;FALSE;;21,93482451;60,73693011
SA;538010014;KM;26267;1-7;Nousiainen;Kukonharju;6738042;3230237;37,5;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;3;shamotti;;TRUE;FALSE;FALSE;;22,06046747;60,66132756
SA;538010014;KM;26267;1-7;Nousiainen;Kukonharju;6738042;3230237;37,5;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pyheensilta Ware;Pyheensilta Ware;Pyheensilta;3;orgaaninen;;TRUE;FALSE;FALSE;;22,06046747;60,66132756
SA;577010024;KM;26268;1-6;Paimio;Toispuolojannummi;6716468;3263603;40,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;22,69466517;60,48935369
SA;853010030;KM;26269;1-6;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;TRUE;FALSE;FALSE;;22,35690513;60,53002055
SA;249010001;KM;26288;1-3;Keuruu;Lehtosaari Maitohiekka;6893099;3380861;108;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Comb Ware;Comb Ware;Ka ?;1;hiekka;;TRUE;FALSE;FALSE;;24,71331543;62,12499776
SA;765010053;KM;26309;1-2;Sotkamo;Kämäräisenniemi;7103752;3582435;150;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Säräisniemi 1 Ware;Säräisniemi 1 Ware;Sär 1;1;kivimurska;;TRUE;FALSE;FALSE;;28,68278368;64,02403682
SA;594010031;KM;26311;1-16;Pieksämäki;Kaivanto;6904880;3503960;112;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;kivimurska;asbesti;FALSE;FALSE;TRUE;;27,07291713;62,24957836
SA;171010004;KM;26312;1-5;Joroinen;Kanava;6898719;3544656;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;hiekka, asbesti;FALSE;TRUE;FALSE;;27,85437624;62,19168591
SA;765010023;KM;26313;1-3;Sotkamo;Räätäkangas;7103729;3584709;157;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;28,7292626;64,02328472
SA;415010001;KM;26377;1-5;Joutsa;Harjunlahden uimaranta;6867470;3448780;125;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;26,02207919;61,91044875
SA;a197;KM;26388;1-5;Rusko;Ahivuori;6721861;3239314;39;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;;22,2472453;60,52262055
SA;777010048;KM;26392;1-35;Suomussalmi;Salmenniemi;7237497;3615481;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;;29,46440486;65,2132271
SA;777010048;KM;26392;1-35;Suomussalmi;Salmenniemi;7237497;3615481;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;sekoitteeton;;TRUE;FALSE;FALSE;;29,46440486;65,2132271
SA;777010025;KM;26393;1-6;Suomussalmi;Kalmosärkkä;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;talkki;;TRUE;FALSE;FALSE;;29,44567113;65,2094768
SA;777010025;KM;26393;1-6;Suomussalmi;Kalmosärkkä;7237045;3614621;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;29,44567113;65,2094768
SA;777010027;KM;26398;1-4;Suomussalmi;Kellolaisten Tuli;7237822;3614945;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;;29,45323205;65,21632654
SA;777010053;KM;26400;1-46;Suomussalmi;Tormuan särkkä;7245553;3615819;201;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Comb Ware;Comb Ware;Ka ?;1;orgaaninen;hiekka;TRUE;FALSE;FALSE;;29,47837987;65,28529449
SA;777010053;KM;26400;1-46;Suomussalmi;Tormuan särkkä;7245553;3615819;201;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;;29,47837987;65,28529449
SA;777010117;KM;26404;1-2;Suomussalmi;Joenniemi;7216972;3597610;199;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;;29,06843545;65,03503115
SA;586010001;KM;26413;1-7;Salo;Mutainen;6692296;3279259;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kalkkikivi;;TRUE;FALSE;FALSE;;23,00538164;60,28181659
SA;761010007;KM;26414;1-9;Somero;Saarentaka Linnanmäki;6730200;3305475;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;23,44129696;60,6347525
SA;538010015;KM;26415;1-6;Nousiainen;Kirjunpaju;6735824;3236235;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pyheensilta Ware;Pyheensilta Ware;Pyheensilta;2;orgaaninen;;TRUE;FALSE;FALSE;;22,17273898;60,64548852
SA;277010013;KM;26417;1-29;Jyväskylä;Hakavuori A-C;6876264;3434690;98;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;FALSE;FALSE;;25,75080409;61,98717391
SA;503010040;KM;26425;1-12;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;21,92751821;60,7380652
SA;503010040;KM;26425;1-12;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pyheensilta Ware;Pyheensilta Ware;Pyheensilta;1;orgaaninen;;FALSE;TRUE;FALSE;;21,92751821;60,7380652
SA;768010018;KM;26427;1-271;Sulkava;Vilkajärvi 1;6856018;3575398;85;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;talkki;FALSE;FALSE;TRUE;koivuterva (79,122);28,42660137;61,80375783
SA;707010007;KM;26432;1-1097;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;hiekka, kiille;FALSE;FALSE;TRUE;koivuterva (121), karsta (1046);29,8998656;62,18945756
SA;707010007;KM;26432;1-1097;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Pöljä Ware;Pöljä;1;asbesti;;FALSE;FALSE;TRUE;;29,8998656;62,18945756
SA;707010007;KM;26432;1-1097;Rääkkylä;Pörrinmökki;6901557;3651138;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;FALSE;FALSE;TRUE;;29,8998656;62,18945756
SA;707010009;KM;26436;1-31;Rääkkylä;Lappalaissuo 1-2;6900877;3652011;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;kivimurska;FALSE;TRUE;FALSE;;29,91602141;62,18301252
SA;707010009;KM;26436;1-31;Rääkkylä;Lappalaissuo 1-2;6900877;3652011;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;FALSE;TRUE;FALSE;;29,91602141;62,18301252
SA;707010016;KM;26437;1-6;Rääkkylä;Mikinsärkkä;6905752;3646788;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;;29,81993625;62,22877376
SA;707010016;KM;26437;1-6;Rääkkylä;Mikinsärkkä;6905752;3646788;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;FALSE;FALSE;TRUE;;29,81993625;62,22877376
SA;707010017;KM;26438;1-7;Rääkkylä;Rantala 1;6905359;3647199;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;kivimurska;;FALSE;TRUE;FALSE;;29,8274999;62,22509105
SA;707010017;KM;26438;1-7;Rääkkylä;Rantala 1;6905359;3647199;79;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Pöljä Ware;Pöljä;1;asbesti;;TRUE;FALSE;FALSE;;29,8274999;62,22509105
SA;320010105;KM;26444;1-260;Kemijärvi;Neitilä 5;7373715;3516810;143;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;;27,37308966;66,45460304
SA;320010105;KM;26444;1-260;Kemijärvi;Neitilä 5;7373715;3516810;143;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Säräisniemi 1 Ware;Säräisniemi 1 Ware;Sär 1;1;hiekka;;FALSE;TRUE;FALSE;;27,37308966;66,45460304
SA;698010046;KM;26523;1-24;Rovaniemi;Pahtaja;7371552;3437055;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;;25,58600063;66,42924806
