Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;424010006;KM;18900;349;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;yhdessä korsipainanteita;KM 18900_349;26,15774932;60,5674144
SA;424010006;KM;18900;391;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;koristelua;KM 18900_391;26,15774932;60,5674144
SA;424010006;KM;18900;439;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;;;;;KM 18900_439;26,15774932;60,5674144
SA;424010006;KM;18900;471;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;;KM 18900_471;26,15774932;60,5674144
SA;424010006;KM;18900;477;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;yhdessä korsipainanteita;KM 18900_477;26,15774932;60,5674144
SA;424010006;KM;18900;493;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;;KM 18900_493;26,15774932;60,5674144
SA;424010006;KM;18900;531;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;yhdessä kynsipainanteita;KM 18900_531;26,15774932;60,5674144
SA;424010006;KM;18900;579;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;korsipainanteita;KM 18900_579;26,15774932;60,5674144
SA;424010006;KM;18900;606;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;mahdollisesti pikkukuppi;KM 18900_606;26,15774932;60,5674144
SA;424010006;KM;18900;612;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;mahdollisesti pikkukuppi;KM 18900_612;26,15774932;60,5674144
SA;424010006;KM;18900;678;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;;KM 18900_678;26,15774932;60,5674144
SA;424010006;KM;18900;719;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;;KM 18900_719;26,15774932;60,5674144
SA;424010006;KM;18900;740;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;29;20;17;;KM 18900_740;26,15774932;60,5674144
SA;424010006;KM;18900;748;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;;KM 18900_748;26,15774932;60,5674144
SA;424010006;KM;18900;834;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 18900_834;26,15774932;60,5674144
SA;424010006;KM;18900;845;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;;KM 18900_845;26,15774932;60,5674144
SA;424010006;KM;18900;874;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;;KM 18900_874;26,15774932;60,5674144
SA;424010006;KM;18900;927;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 18900_927;26,15774932;60,5674144
SA;424010006;KM;19152;21;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;;;;;KM 19152_21;26,15774932;60,5674144
SA;424010006;KM;19152;31;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;;;;;KM 19152_31;26,15774932;60,5674144
SA;424010006;KM;19152;73;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;;KM 19152_73;26,15774932;60,5674144
SA;424010006;KM;19152;84;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;;KM 19152_84;26,15774932;60,5674144
SA;424010006;KM;19152;120;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;;KM 19152_120;26,15774932;60,5674144
SA;424010006;KM;19152;467;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;;KM 19152_467;26,15774932;60,5674144
SA;424010006;KM;19152;2047;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;59;34;26;;KM 19152_2047;26,15774932;60,5674144
SA;424010006;KM;19152;2053;Loviisa;Andersby Kvarnbacken;6717720;3453980;25;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;22;11;;;KM 19152_2053;26,15774932;60,5674144
SA;52010052;KM;19261;210;Evijärvi;Kotikangas;7043477;3318676;65;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;;;;käyrän idolin katkelma;KM 19261_210;23,36113076;63,44678977
SA;52010052;KM;19261;362;Evijärvi;Kotikangas;7043477;3318676;65;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;;KM 19261_362;23,36113076;63,44678977
SA;420010004;KM;19266;8;Leppävirta;Valkama;6925530;3556300;92;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;;KM 19266_8;28,08660957;62,43064854
SA;92010031;KM;19275;305;Vantaa;Jönsas;6685309;3381283;31;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;;KM 19275_305;24,85217506;60,26180494
SA;167010003;KM;19471;514;Joensuu;Varaslampi;6947124;3643495;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;33;24;9;;KM 19471_514;29,79102139;62,60081755
SA;167010003;KM;19471;932;Joensuu;Varaslampi;6947124;3643495;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;20;17;11;;KM 19471_932;29,79102139;62,60081755
SA;489010020;KM;19494;4;Miehikkälä;Rivinkangas;6728830;3549390;21;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;0;0;0;0;0;0;;KM 19494_4;27,90027636;60,66675669
SA;613010040;KM;19799;630;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;2 kpl, reikiä;KM 19799_630;25,78322962;60,43033691
SA;613010040;KM;19799;1295;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;33;10;9;;;;;KM 19799_1295;25,78322962;60,43033691
SA;613010040;KM;19799;1963;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;24;21;10;;KM 19799_1963;25,78322962;60,43033691
SA;145010014;KM;19805;224;Ilmajoki;Honkalanmäki;6962711;3267173;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 19805_224;22,4466218;62,69460095
SA;92010051;KM;19992;249;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;28;18;5;idolista?;KM 19992_249;25,0662407;60,29500152
SA;92010051;KM;19992;537;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;idolista?;KM 19992_537;25,0662407;60,29500152
SA;92010051;KM;19992;629;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;pientä pistekoristelua;KM 19992_629;25,0662407;60,29500152
SA;92010051;KM;19992;633;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 19992_633;25,0662407;60,29500152
SA;92010051;KM;19992;647;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;18;14;10;koristeltu pienillä pyöreillä painanteilla;KM 19992_647;25,0662407;60,29500152
SA;92010051;KM;19992;690;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;25;20;18;;KM 19992_690;25,0662407;60,29500152
SA;92010051;KM;19992;1314;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;18;12;8;idolista?;KM 19992_1314;25,0662407;60,29500152
SA;92010051;KM;19992;1406;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;24;18;8;sormenjälki;KM 19992_1406;25,0662407;60,29500152
SA;92010051;KM;19992;1598;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;2;FALSE;;;;;;;toinen saattaa esittää phallosta;KM 19992_1598;25,0662407;60,29500152
SA;92010051;KM;19992;1651;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;18;16;11;;;;puoliympyrän muotoinen kappale;KM 19992_1651;25,0662407;60,29500152
SA;92010051;KM;19992;1881;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;36;30;21;;KM 19992_1881;25,0662407;60,29500152
SA;92010051;KM;19992;2051;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;2 kpl;KM 19992_2051;25,0662407;60,29500152
SA;92010051;KM;19992;2340;Vantaa;Maarinkunnas;6688640;3393238;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;16;11;7;idolista?;KM 19992_2340;25,0662407;60,29500152
SA;18010027;KM;20139;5;Askola;Reväsmäki Linnanranta;6714080;3423079;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;33;28;9;historialliselta ajalta;KM 20139_5;25,59585754;60,53001661
SA;700010007;KM;20172;3;Ruokolahti;Niittylahti;6806801;3583877;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 20172_3;28,56491509;61,36051217
SA;559010015;KM;20180;14;Vöyri;Gamla-Paljak;7023886;3275512;45;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;31;23;12;;KM 20180_14;22,52596304;63,24698802
SA;uusi 1588;KM;20282;21;Lappeenranta;Lappeenranta;6772264;3563463;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;16;15;7;jalan katkelma, koristelua;KM 20282_21;28,1718133;61,05449709
SA;405010004;KM;20284;8;Lappeenranta;Huhtiniemi;6772360;3561430;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;;KM 20284_8;28,13421374;61,05567962
SA;405010002;KM;20285;1;Lappeenranta;Etu- ja Taka-Muntero;6771350;3557020;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Zoomorphic clay idol;Savi-idoli, eläin;2;FALSE;;;;33;30;17;koristeltu;KM 20285_1;28,05228014;61,04727788
SA;405010002;KM;20285;2;Lappeenranta;Etu- ja Taka-Muntero;6771350;3557020;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;37;22;10;;KM 20285_2;28,05228014;61,04727788
SA;935010041;KM;20336;1;Virolahti;Kurkisuo 1;6721520;3541970;20;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;27;22;8;;KM 20336_1;27,76302306;60,60199995
SA;777010056;KM;20414;20;Suomussalmi;Mikonsärkkä;7236404;3614044;199;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 20414_20;29,43282705;65,20393286
SA;613010040;KM;20464;55;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;1;FALSE;13;13;7;;;;;KM 20464_55;25,78322962;60,43033691
SA;613010040;KM;20464;286;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 20464_286;25,78322962;60,43033691
SA;613010040;KM;20464;436;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;;KM 20464_436;25,78322962;60,43033691
SA;79010015;KM;20493;37;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;20;8;;;KM 20493_37;22,13484516;61,29955994
SA;79010015;KM;20493;340;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;34;;;;KM 20493_340;22,13484516;61,29955994
SA;79010015;KM;20493;341;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;21;21;;;KM 20493_341;22,13484516;61,29955994
SA;271010050;KM;20584;81;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;33;28;8;Paimion idoli;KM 20584_81;22,46792358;61,21294778
SA;271010050;KM;20584;205;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;24;23;7;Paimion idoli;KM 20584_205;22,46792358;61,21294778
SA;271010050;KM;20584;786;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;2;FALSE;;;;;;;;KM 20584_786;22,46792358;61,21294778
SA;271010050;KM;20584;884;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;;;;;KM 20584_884;22,46792358;61,21294778
SA;271010050;KM;20584;1214;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;14;19;7;kielenmuotoinen, Paimion idoli?;KM 20584_1214;22,46792358;61,21294778
SA;271010050;KM;20584;1289;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;19;18;;jalka, Paimion idoli;KM 20584_1289;22,46792358;61,21294778
SA;271010050;KM;20584;1321;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;26;18;10;kielenmuotoinen, Paimion idoli?;KM 20584_1321;22,46792358;61,21294778
SA;271010050;KM;20584;1481;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;14;13;9;koristeltu, Paimion idoli;KM 20584_1481;22,46792358;61,21294778
SA;271010050;KM;20584;1512;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;;;;koristeltu vedetyllä viivalla;KM 20584_1512;22,46792358;61,21294778
SA;271010050;KM;20584;2904;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;;;;koristeltu, Paimion idoli;KM 20584_2904;22,46792358;61,21294778
SA;271010050;KM;20584;2987;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;;;;koristeltu, Paimion idoli;KM 20584_2987;22,46792358;61,21294778
SA;271010050;KM;20584;3110;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;18;25;6;jalka, Paimion idoli?;KM 20584_3110;22,46792358;61,21294778
SA;271010050;KM;20584;3123;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;;;;koristeltu, Paimion idoli;KM 20584_3123;22,46792358;61,21294778
SA;271010050;KM;20584;3547;Kokemäki;Kraviojankangas (ent.Ylistaro Tolvan maa);6797800;3256730;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bead;Saviesine, helmi;1;FALSE;15;13;;;;;;KM 20584_3547;22,46792358;61,21294778
