Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype 2;Subtype (Finnish);Certainty;Subtype 2 (Finnish);Integrity;Rock type (Finnish);Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;uusi 8111;SatM;17370;;Pori;Raatihuoneen piha;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;?;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;Läntinen Raatihuoneenkatu;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;?;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;Pori;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;?;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;?;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;?;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;?;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;Museon varasto;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;Isosannanpuistokatu;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;?;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;Raatihuoneenpuisto;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;?;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;uusi 8111;SatM;17370;;Pori;Rantapuisto;6830598;3223087;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta liuske;95;35;20;;;;;SatM 17370;21,79586653;61,48372742
SA;kuopio142;KHMESIE;4323;;Mikkeli;Anttola;6830692;3534594;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Other stone artefact;Other stone artefact;;Kiviesine;;;FALSE;vihreäliuske;;;;45;40;25;Selvästi palanut. Löytynyt Saimaan rantahietikosta.;KHMESIE 4323;27,64811597;61,58236732
SA;1000023047;KM;12132;;Parikkala;Kaislarinne;6830698;3625709;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Cross-shaped mace head;;Korvakenuija;1;;TRUE;harmaa liuske;;;;138;86;44;;KM 12132;29,36249573;61,5635341
SA;uusi 7211;SatM;1541;;Pori;Aittaluoto;6830763;3223571;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;Stone artefacts;Other stone artefact;Whetstone pendant;;Riipushioin;1;Riipushioin. reiällinen;TRUE;harmaa liuske;102;20;8;;;;;SatM 1541;21,80466639;61,48554787
SA;uusi 8313;Kiik;1045;;Sastamala;Kuorsumaanjärvi;6830897;3265157;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;2;;TRUE;;83;31;21;;;;nähty kortti Satakunnan museossa;Kiik 1045;22,58261888;61,51422716
SA;uusi 2501;KM;10743;;Hartola;;6830922;3439862;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Adze-chisel;;Kouru-tasataltta;1;;TRUE;harmaa liuske;179;48;36;;;;;KM 10743;25,86455541;61,58124778
SA;Karjala 100;KM;22245;194;Jaakkima;Vaara;6831177;3669670;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Clawed chisel;;Kynsitaltta;1;Kynsitaltta. itäinen;FALSE;vihreäliuske;62;33;12;;;;;KM 22245_194;30,18891384;61,55103118
SA;uusi 754;KM;21516;;Parikkala;Siikalahti;6831224;3636037;69;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone spearhead;Leaf-shaped slate spearhead;;Liuskekeihäänkärki. lehdenmuotoinen;1;;FALSE;harmaa liuske;;;;125;31;9;;KM 21516;29,55702499;61,56475256
SA;uusi 5611;KM;1994;;Hämeenkyrö;;6831264;3301466;;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;musta liuske;94;48;18;;;;;KM 1994;23,26282789;61,53787817
SA;1000002294;KM;8055;2;Sastamala;Peltomäki;6831310;3278840;80;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;TRUE;harmaa liuske;93;38;23;;;;;KM 8055_2;22,8384879;61,52599586
SA;413010036;KM;16936;;Pori;Vasku;6831385;3258951;80;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone personal ornament;Slate ornament;;Liuskekoru;1;;FALSE;harmaa liuske;79;71;10;;;;hammasrattaan muotoinen;KM 16936;22,46575779;61,51477284
SA;uusi 1436;KM;19364;;Sastamala;Jokipelto;6831434;3285426;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Primitive axe;;Alkeellinen kirves;1;;FALSE;harmaa liuske;152;88;23;;;;;KM 19364;22,96180654;61,53082032
SA;uusi 5475;KM;1935;3;Hirvensalmi;Anttola;6831560;3496372;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;South Finnish chisel;;Eteläsuomalainen tasataltta;2;;TRUE;vihreäliuske;98;52;20;;;;Määrityksen epävarmuus liittyy puhtaasti löytöpaikkaan ja materiaaliin.;KM 1935_3;26,92846768;61,59167273
SA;uusi 2549;KM;10813;;Salmi;;6831583;3743959;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;East Carelian chisel;;Itäkarjalainen tasataltta;2;;FALSE;vihreäliuske;;;;54;42;22;;KM 10813;31,58262054;61,51495234
SA;uusi 8116;SatM;10077;;Sastamala;Kuorsuman kylä;6831618;3264837;;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;musta kivilaji;60;45;13;;;;;SatM 10077;22,57570676;61,52048331
SA;1000008628;KM;6865;1;Hämeenkyrö;Jaskara;6831620;3301830;102,5;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Northbothnian chisel;;Pohjalainen tasataltta;1;;TRUE;sädekiviliuske;155;47;14;;;;;KM 6865_1;23,26927384;61,541253
SA;1000008628;SatM;3318;;Hämeenkyrö;Jaskara;6831620;3301830;102,5;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone spearhead;Leaf-shaped slate spearhead;;Liuskekeihäänkärki. lehdenmuotoinen;1;;FALSE;harmaa liuske;;;;107;36;22;;SatM 3318;23,26927384;61,541253
SA;Karjala 106;KM;22245;210;Jaakkima;Meriä;6831695;3663720;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;FALSE;vihreäliuske;164;49;33;;;;Massiivinen kourutaltaksi;KM 22245_210;30,07762666;61,55823835
SA;Karjala 106;KM;22245;218;Jaakkima;Meriä;6831695;3663720;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;vihreäliuske;72;33;18;;;;;KM 22245_218;30,07762666;61,55823835
SA;493010005;SatM;8917;;Sastamala;Paavola;6831790;3286270;78;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. epäsymmetrinen;TRUE;kiillegneissi;160;130;50;;;;;SatM 8917;22,97721868;61,53447502
SA;uusi 7877;SatM;8894;;Sastamala;Hyynilän kylä;6831841;3285091;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Shouldered axe;;Olkakirves;2;;FALSE;diabaasi;96;44;34;;;;;SatM 8894;22,95505109;61,53427722
SA;uusi 6282;KM;2087;6;Orivesi;Tuomaala. Aittosaari;6831844;3385677;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Ice pick;;Tuura;1;;FALSE;sädekiviliuske;;;;194;68;44;Aavistus poikkiteräisyyttä.;KM 2087_6;24,84447253;61,57723614
SA;uusi 4632;KM;7085;1;Jaakkima;;6831859;3676990;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;East Carelian chisel;;Itäkarjalainen tasataltta;1;;TRUE;vihreä liuske;97;41;26;;;;;KM 7085_1;30,32701574;61,55385922
SA;uusi 4635;KM;7090;1;Jaakkima;Miinala;6831859;3676990;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone knife;Slate knife;;Liuskeveitsi;1;;FALSE;harmaa liuske;181;51;12;;;;;KM 7090_1;30,32701574;61,55385922
SA;980010019;KM;16434;;Ylöjärvi;Ollila Kotivainio;6831862;3320505;115;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Primitive axe;;Alkeellinen kirves;1;;FALSE;harmaa liuske;148;72;26;;;;;KM 16434;23,61954973;61,55255872
SA;uusi 5730;KM;2011;30;Jaakkima;;6831873;3676997;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;East Carelian chisel;;Itäkarjalainen tasataltta;1;;TRUE;vihreäliuske;94;45;22;;;;Alalappeeseen kaiverrettu pentagrammi 1800-luvulla. Esinettä tuolloin mahdollisesti myös vuoltu kannan tuntumasta.;KM 2011_30;30,32716062;61,55398144
SA;uusi 5730;KM;2011;30;Jaakkima;;6831873;3676997;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Globular mace head;;Pallonuija;1;;FALSE;vuolukivi;100;86;49;;;;Reikä suppilonmuotoinen. porattu yhdeltä puolelta.;KM 2011_30;30,32716062;61,55398144
SA;uusi 2445;KM;10665;;Jaakkima;Miinala;6831883;3677048;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. symmetrinen;TRUE;kiillegneissi;121;117;34;;;;;KM 10665;30,32812792;61,55404766
SA;uusi 8117;SatM;17701;;Ulvila;Palus Kotokangas;6831896;3238884;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. epäsymmetrinen;TRUE;harmaa kivilaji;130;93;25;;;;;SatM 17701;22,08940573;61,50631198
SA;886010013;KM;7982;3;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;2;;FALSE;porfyyri;;;;76;43;22;;KM 7982_3;21,9965835;61,50293999
SA;886010013;KM;7982;4;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;2;;FALSE;diabaasi;;;;52;33;20;;KM 7982_4;21,9965835;61,50293999
SA;886010013;KM;7982;5;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;2;;FALSE;diabaasi;;;;40;46;24;;KM 7982_5;21,9965835;61,50293999
SA;886010013;SatM;7647;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;diabaasi;;;;60;45;36;;SatM 7647;21,9965835;61,50293999
SA;886010013;SatM;7648;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Kiukainen chisel;;Kiukaisten tasataltta;2;;FALSE;diabaasi;;;;78;51;21;;SatM 7648;21,9965835;61,50293999
SA;886010013;SatM;7649;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;diabaasi;76;36;20;;;;;SatM 7649;21,9965835;61,50293999
SA;886010013;SatM;8722;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;diabaasi;;;;101;36;21;;SatM 8722;21,9965835;61,50293999
SA;886010013;SatM;9208;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Kiukainen chisel;;Kiukaisten tasataltta;1;;FALSE;diabaasi;;;;77;48;25;;SatM 9208;21,9965835;61,50293999
SA;886010013;SatM;9680;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Kiukainen chisel;;Kiukaisten tasataltta;1;;FALSE;diabaasi;94;47;18;;;;;SatM 9680;21,9965835;61,50293999
SA;886010013;SatM;9681;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;harmaa kivilaji;;;;37;40;14;;SatM 9681;21,9965835;61,50293999
SA;886010013;SatM;9682;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Kiukainen chisel;;Kiukaisten tasataltta;2;;FALSE;diabaasi;;;;28;49;21;;SatM 9682;21,9965835;61,50293999
SA;886010013;SatM;10347;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;2;;FALSE;porfyyri;;;;40;36;20;;SatM 10347;21,9965835;61,50293999
SA;886010013;SatM;10484;;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;diabaasi;68;42;17;;;;;SatM 10484;21,9965835;61,50293999
SA;886010013;SatM;16440;1;Ulvila;Tuohimaa;6831897;3233923;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;diabaasi;66;29;14;;;;;SatM 16440_1;21,9965835;61,50293999
SA;uusi 7878;SatM;8723;;Ulvila;Paluksen kylä;6831917;3238231;;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;TRUE;musta liuske;79;51;21;;;;käyräselkäinen;SatM 8723;22,07715697;61,50605831
